,language,page_url,image_url,page_title,section_title,hierarchical_section_title,caption_reference_description,caption_attribution_description,caption_alt_text_description,mime_type,original_height,original_width,is_main_image,attribution_passes_lang_id,page_changed_recently,context_page_description
161,ceb,https://ceb.wikipedia.org/wiki/Allium_splendens,https://upload.wikimedia.org/wikipedia/commons/e/e1/Allium_chinense_%28as_Caloscordum_exsertum%29_Edwards%27s_Bot._Reg._33._5._1847.jpg,Allium splendens,,Allium splendens,,Allium chinense,,image/jpeg,4949,2824,True,True,True,"Espesye sa tanom nga asparagos ang Allium splendens. Una ning gihulagway ni Carl Ludwig von Willdenow, Schult. ug Julius Hermann Schultes. Ang Allium splendens sakop sa kahenera nga Allium sa kabanay nga Amaryllidaceae."
162,vi,https://vi.wikipedia.org/wiki/B%C3%ACnh_Nh%C3%A2m,https://upload.wikimedia.org/wikipedia/commons/e/ea/Binh_Nham.png,Bình Nhâm,,Bình Nhâm,Vị trí của phường Bình Nhâm,"Tiếng Việt: Phường Bình Nhâm, Thuận An, Bình Dương",,image/png,951,1368,True,True,True,"Bình Nhâm là một phường thuộc thành phố Thuận An, tỉnh Bình Dương, Việt Nam."
163,vi,https://vi.wikipedia.org/wiki/BTR-152,https://upload.wikimedia.org/wikipedia/commons/3/30/Two_Soviet-built_BTR-152V2.JPEG,BTR-152,Lịch sử hoạt động,BTR-152 / Lịch sử hoạt động,2 chiếc BTR-152V2 của Liên Xô,"English: Left front view of a Soviet-built BTR-152V2 armored personnel carrier, with another BTR-152V2 in the background.",,image/jpeg,1840,2680,True,True,True,"BTR-152, còn được gọi là BTR-140, là loại xe bọc thép chở quân do Liên Xô chế tạo từ năm 1950. BTR-152 được phát triển và sử dụng song song với loại xe BTR-40 của nhà thiết kế VA Dedkov dựa trên mẫu BTR-141 từ Chiến tranh thế giới thứ hai. Được đưa vào biên chế Quân đội Xô Viết năm 1950 - 1991, nó được dùng nhằm bổ sung cũng như thay thế cho những chiếc BTR-40. Sau năm 1970, các xe BTR-152 và BTR-40 dần được thay thế bằng các xe BTR-60, BTR-70 và BTR-80. Nó còn nằm trong biên quân đội Liên Xô - Nga đến năm 1993. Các nước khu vực Châu Phi và các nước ở Châu Á thuộc khối xã hội chủ nghĩa cũng được Liên Xô cung cấp cho loại xe này và vẫn còn được quân đội nhiều nước trên thế giới sử dụng."
164,th,https://th.wikipedia.org/wiki/%E0%B8%97%E0%B9%88%E0%B8%B2%E0%B8%AD%E0%B8%B2%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%A2%E0%B8%B2%E0%B8%99%E0%B8%AA%E0%B8%B8%E0%B8%A7%E0%B8%A3%E0%B8%A3%E0%B8%93%E0%B8%A0%E0%B8%B9%E0%B8%A1%E0%B8%B4,https://upload.wikimedia.org/wikipedia/commons/a/ad/Suvarnabhumi_Airport_Entrance.jpg,ท่าอากาศยานสุวรรณภูมิ,อุบัติเหตุ,ท่าอากาศยานสุวรรณภูมิ / ประวัติ / ปัญหาในการวางแผนก่อสร้าง / อุบัติเหตุ,,"Українська: Вхід до аеропорту Суварнабхумі, що біля Бангкоку English: en:Suvarnabhumi Airport Entrance. en:Bangkok",,image/jpeg,2086,1920,True,True,True,"ท่าอากาศยานสุวรรณภูมิ เป็นสนามบินที่ตั้งอยู่ที่ถนนเทพรัตนและทางพิเศษบูรพาวิถี ในเขตตำบลหนองปรือและตำบลราชาเทวะ อำเภอบางพลี จังหวัดสมุทรปราการ ห่างจากใจกลางกรุงเทพมหานครประมาณ 25 กิโลเมตร เปิดให้บริการเชิงพาณิชย์เต็มรูปแบบอย่างเป็นทางการเมื่อวันที่ 28 กันยายน พ.ศ. 2549 รัฐบาลได้กำหนดให้ท่าอากาศยานนานาชาติสุวรรณภูมิเป็นท่าอากาศยานหลักของประเทศไทยแทนท่าอากาศยานดอนเมือง และตั้งเป้าให้เป็นศูนย์กลางการบินในทวีปเอเชีย อีกทั้งการเน้นพัฒนาคุณภาพการให้บริการของท่าอากาศยานให้ได้รับการจัดอันดับ 1 ใน 10 ท่าอากาศยานที่มีคุณภาพการบริการดีที่สุดในโลกในปี พ.ศ. 2553ปัจจุบัน นาวาอากาศโท สุธีรวัฒน์ สุวรรณวัฒน์ เป็นผู้อำนวยการท่าอากาศยานสุวรรณภูมิ
ท่าอากาศยานสุวรรณภูมิมีหอควบคุมที่สูงเป็นอันดับ 1 ของโลก และอาคารผู้โดยสารเดี่ยวที่มีขนาดใหญ่เป็นอันดับ 3 ของโลก ปัจจุบันเป็นหนึ่งในท่าอากาศยานที่มีผู้โดยสารมากที่สุดแห่งหนึ่งของโลก โดยในปี พ.ศ. 2559 มีผู้โดยสารมากเป็นอันดับที่ 20 ของโลกและในระหว่าง วันที่ 1 กันยายน พ.ศ. 2562 ถึง 26 ตุลาคม พ.ศ. 2562ท่าอากาศยานสุวรรณภูมิให้บริการ รวมมากถึง 115 สายการบิน
อย่างไรก็ตามจำนวนเที่ยวบินช่วงที่ทำการบินมากที่สุดได้แก่ ตั้งแต่ วันที่ 3 พฤศจิกายน พ.ศ. 2562 ถึง 29 พฤศจิกายน พ.ศ."
165,vi,https://vi.wikipedia.org/wiki/%C4%90%C3%A0_N%E1%BA%B5ng,https://upload.wikimedia.org/wikipedia/commons/d/d4/Nh%C3%A0_th%E1%BB%9D_Con_G%C3%A0_%C4%90%C3%A0_N%E1%BA%B5ng.jpg,Đà Nẵng,Tham quan,Đà Nẵng / Du lịch / Tham quan,"Nhà Thờ chính tòa Đà Nẵng, là nơi các bạn trẻ và khách du lịch thường xuyên ghé thăm chụp hình khi tới Đà Nẵng","English: Da Nang Cathedral, otherwise known as the ""Rooster Church"" (Nhà thờ Con Gà).Tiếng Việt: Nhà thờ chính tòa Đà Nẵng (tên chính thức: Nhà thờ Thánh Tâm Chúa Giêsu, còn gọi là Nhà thờ Con Gà) là nhà thờ Chính tòa của Giáo phận Đà Nẵng ở miền Trung Việt Nam.Français&#160;: Cathédrale de Đà Nẵng中文（简体）‎: 越南 岘港 耶稣圣心主教座堂中文（繁體）‎: 越南 峴港 耶穌聖心主教座堂",,image/jpeg,3296,2472,True,True,True,"Đà Nẵng là một thành phố trực thuộc trung ương, nằm trong vùng Duyên hải Nam Trung Bộ Việt Nam, là thành phố trung tâm và lớn nhất khu vực miền Trung - Tây Nguyên.
Thành phố Đà Nẵng là thành phố tổng hợp đa ngành, đa lĩnh vực; trung tâm chính trị - kinh tế - xã hội với vai trò là trung tâm công nghiệp, tài chính, du lịch, dịch vụ, văn hóa, giáo dục - đào tạo, y tế chất lượng cao, khoa học - công nghệ, khởi nghiệp, đổi mới sáng tạo của khu vực Miền Trung - Tây Nguyên và cả nước; trung tâm tổ chức các sự kiện tầm khu vực và quốc tế. Thành phố Đà Nẵng đóng vai trò hạt nhân, quan trọng trong Vùng kinh tế trọng điểm miền Trung, đồng thời cũng là một trong 5 thành phố trực thuộc Trung ương ở Việt Nam, đô thị loại I, trung tâm cấp quốc gia, cùng với Hải Phòng và Cần Thơ.
Đà Nẵng nằm ở vị trí trung độ của Việt Nam, có vị trí trọng yếu cả về kinh tế - xã hội và quốc phòng - an ninh của khu vực Miền Trung - Tây Nguyên và cả nước; là đô thị biển và đầu mối giao thông rất quan trọng về đường bộ, đường sắt, đường biển và đường hàng không."
166,vi,https://vi.wikipedia.org/wiki/Teerapong_Deehamhae,https://upload.wikimedia.org/wikipedia/commons/5/55/Teerapong_Deehamhae_20180318.jpg,Teerapong Deehamhae,,Teerapong Deehamhae,,Teerapong Deehamhae,,image/jpeg,800,1200,True,True,True,"Teerapong Deehamhae, còn được biết với tên đơn giản Pure, là một Cầu thủ bóng đá từ Thái Lan. Hiện tại anh thi đấu cho Chonburi ở Giải bóng đá Ngoại hạng Thái Lan ở vị trí Tiền vệ."
167,id,https://id.wikipedia.org/wiki/Diana_Danielle,https://upload.wikimedia.org/wikipedia/commons/4/45/Diana_Danielle_Khairil.jpg,Diana Danielle,,Diana Danielle,,English: Diana Danielle,,image/jpeg,1024,683,True,True,True,"Diana Danielle Danny Beeson atau lebih dikenal sebagai Diana Danielle adalah seorang aktris Amerika Malaysia. Dari kariernya sebagai aktris, ia menjadi dikenal melalui film debutnya Idola dan telah membintangi beberapa drama TV termasuk Air Mata Maria."
168,id,https://id.wikipedia.org/wiki/Prabowo_Subianto,https://upload.wikimedia.org/wikipedia/commons/b/b0/Prabowo_Subianto_and_Sandiaga_Uno%2C_Buku_Pintar_Pemilu_2019_%28Seri_Pertama%2C_2019%29%2C_p21_%28cropped%29.jpeg,Prabowo Subianto,Galeri foto,Prabowo Subianto / Galeri foto,,English: Portrait of Prabowo Subianto and Sandiaga Uno.,,image/jpeg,1745,2321,True,True,True,"Letnan Jenderal TNI H. Prabowo Subianto Djojohadikusumo adalah seorang politisi, pengusaha, dan perwira tinggi militer Indonesia. Ia menempuh pendidikan dan jenjang karier militer selama 28 tahun sebelum berkecimpung dalam dunia bisnis dan politik. Pada tanggal 23 Oktober 2019, Prabowo dilantik menjadi Menteri Pertahanan ke-26 Republik Indonesia dalam Kabinet Indonesia Maju untuk periode 2019 hingga 2024.
Sebagai Ketua Umum Partai Gerindra, Prabowo Subianto bersama Hatta Rajasa, maju sebagai calon Presiden Indonesia ke-7 dalam pemilihan umum 2014, namun diungguli oleh pasangan Joko Widodo dan Jusuf Kalla. Ia kembali mencalonkan diri sebagai presiden pada pemilihan umum Presiden Indonesia 2019, berpasangan dengan Sandiaga Uno.
Lahir di Jakarta, masa kecil Prabowo sebagai putra ekonom Soemitro Djojohadikoesoemo banyak dilewatkan di luar negeri bersama orang tuanya. Minatnya pada dunia militer dipengaruhi oleh pamannya, Soebianto Djojohadikusumo yang gugur dalam Pertempuran Lengkong."
169,vi,https://vi.wikipedia.org/wiki/B%E1%BA%AFc_Trung_B%E1%BB%99,https://upload.wikimedia.org/wikipedia/commons/4/43/Thai_Binh_Lau.jpg,Bắc Trung Bộ,Tổng hợp hình ảnh các tỉnh thành Bắc Trung Bộ,Bắc Trung Bộ / Tổng hợp hình ảnh các tỉnh thành Bắc Trung Bộ,,Tiếng Việt: Thái Bình Lâu sau khi đã được trùng tu tôn tạo English: Thai Binh Lau after restoration,,image/jpeg,2871,4306,True,True,True,"Bắc Trung Bộ là phần phía bắc của Trung Bộ Việt Nam có địa bàn từ phía nam Ninh Bình tới phía bắc Đèo Hải Vân. Vùng Bắc Trung Bộ là một trong 7 vùng kinh tế được Chính phủ giao lập quy hoạch tổng thể kinh tế xã hội.
Về mặt quốc phòng thì các tỉnh này do Bộ Tư lệnh, Quân khu 4 trách nhiệm và quản lý."
170,vi,https://vi.wikipedia.org/wiki/Duy_Xuy%C3%AAn,https://upload.wikimedia.org/wikipedia/commons/6/69/%C4%90%E1%BB%81n_Li%E1%BB%87t_s%C4%A9_huy%E1%BB%87n_Duy_Xuy%C3%AAn%2C_Qu%E1%BA%A3ng_Nam.jpeg,Duy Xuyên,,Duy Xuyên,Đền Liệt sĩ huyện Duy Xuyên,"Đền Liệt sĩ huyện Duy Xuyên, Quảng Nam",,image/jpeg,2368,4224,True,True,True,Duy Xuyên là một huyện thuộc tỉnh Quảng Nam.
171,vi,https://vi.wikipedia.org/wiki/Euphorbia_royleana,https://upload.wikimedia.org/wikipedia/commons/6/6e/Euphorbia_royleana.jpg,Euphorbia royleana,Hình ảnh,Euphorbia royleana / Hình ảnh,,"English: Euphorbia royleana, Wrocław University Botanical Garden, Wrocław, Poland. Polski: Euphorbia royleana, Ogród Botaniczny Uniwersytetu Wrocławskiego, Wrocław, Polska.",,image/jpeg,1450,778,True,True,True,Euphorbia royleana là một loài thực vật có hoa trong họ Đại kích. Loài này được Boiss. mô tả khoa học đầu tiên năm 1862.
172,vi,https://vi.wikipedia.org/wiki/Kauswagan,http://upload.wikimedia.org/wikipedia/commons/a/ad/Ph_locator_lanao_del_norte_kauswagan.png,Kauswagan,,Kauswagan,,English: Map of the Lanao del Norte showing the location of Kauswagan,Bản đồ Lanao del Norte với vị trí của Kauswagan.,image/png,249,300,True,True,True,"Kauswagan là một đô thị hạng 5 ở tỉnh Lanao del Norte, Philippines. Theo điều tra dân số năm 2007, đô thị này có dân số 23.087 người."
173,vi,https://vi.wikipedia.org/wiki/An_Giang,https://upload.wikimedia.org/wikipedia/commons/8/8d/Nh%C3%A0_thi%E1%BA%BFu_nhi_Tri_T%C3%B4n.jpg,An Giang,Hình ảnh,An Giang / Hình ảnh,,"Tiếng Việt: Nhà thiếu nhi huyện Tri Tôn, An Giang, Việt Nam.",,image/jpeg,3060,4560,True,True,True,"An Giang là một tỉnh thuộc vùng đồng bằng sông Cửu Long, Việt Nam.
An Giang là tỉnh có dân số đông nhất đồng bằng sông Cửu Long, thuộc miền Nam Việt Nam. Một phần của An Giang nằm trong tứ giác Long Xuyên.
Tỉnh có phía tây bắc giáp Campuchia, phía tây nam giáp tỉnh Kiên Giang, phía nam giáp thành phố Cần Thơ, phía đông giáp tỉnh Đồng Tháp, cách thành phố Hồ Chí Minh 231 km.
Tỉnh An Giang có tổng diện tích tự nhiên 3536,6685 km2, trong đó diện tích đất sản xuất nông nghiệp 280.658 ha, đất lâm nghiệp 14.724 ha."
174,vi,https://vi.wikipedia.org/wiki/An_Giang,https://upload.wikimedia.org/wikipedia/commons/9/9a/LongXuyen.jpg,An Giang,Tỉnh Long Xuyên và tỉnh Châu Đốc thời Pháp thuộc,An Giang / Lịch sử / Tỉnh Long Xuyên và tỉnh Châu Đốc thời Pháp thuộc,Bản đồ tỉnh Long Xuyên của Nam Kỳ thuộc Pháp năm 1901,Tiếng Việt: Bản đổ tỉnh Long Xuyên của Nam Kỳ thuộc Pháp.,,image/jpeg,840,1000,True,True,True,"An Giang là một tỉnh thuộc vùng đồng bằng sông Cửu Long, Việt Nam.
An Giang là tỉnh có dân số đông nhất đồng bằng sông Cửu Long, thuộc miền Nam Việt Nam. Một phần của An Giang nằm trong tứ giác Long Xuyên.
Tỉnh có phía tây bắc giáp Campuchia, phía tây nam giáp tỉnh Kiên Giang, phía nam giáp thành phố Cần Thơ, phía đông giáp tỉnh Đồng Tháp, cách thành phố Hồ Chí Minh 231 km.
Tỉnh An Giang có tổng diện tích tự nhiên 3536,6685 km2, trong đó diện tích đất sản xuất nông nghiệp 280.658 ha, đất lâm nghiệp 14.724 ha."
175,vi,https://vi.wikipedia.org/wiki/Bu%C3%B4n_Ma_Thu%E1%BB%99t,https://upload.wikimedia.org/wikipedia/commons/f/f1/Buon_Ma_Thuot_airport.jpg,Buôn Ma Thuột,Đường hàng không,Buôn Ma Thuột / Giao thông / Đường hàng không,Sân Bay Buôn Ma Thuột,"English: Buon Ma Thuot airport Русский: Аэропорт города Буонматуот, Вьетнам.",,image/jpeg,2160,3840,True,True,True,"Buôn Ma Thuột là thành phố tỉnh lỵ của tỉnh Đắk Lắk, Việt Nam.
Đây là thành phố lớn nhất ở vùng Tây Nguyên và là đô thị miền núi có dân số lớn nhất Việt Nam."
176,fil,https://tl.wikipedia.org/wiki/Michael_Christian_Martinez,https://upload.wikimedia.org/wikipedia/commons/4/45/Martinez_PHI_Nebelhorn_2013_FP.JPG,Michael Christian Martinez,Highlight ng mga kompetisyon,Michael Christian Martinez / Highlight ng mga kompetisyon,Si Martinez na nagbi-Biellmann spin sa 2013 Nebelhorn Trophy,Michael Christian Martinez (PHI) at the free program at the Nebelhorn Trophy in Obrstdorf / Baviaria / Germany. He performed a Biellman spin.,,image/jpeg,2432,928,True,True,True,"Si Michael Christian Martinez ay isang Pilipinong figure skater. Pumanlima siya 2013 World Junior Championships at nagwagi ng dalawang senior international na medalya. Si Martinez ang kauna-unahang figure skater mula sa Timong Silangang Asya na nakapasok sa Olympics at tanging atletang kumatawan sa Pilipinas sa 2014 Olympics sa Sochi, Russia."
177,fil,https://tl.wikipedia.org/wiki/Prosperidad,https://upload.wikimedia.org/wikipedia/commons/1/1f/Patinaybahbah.jpg,Prosperidad,,Prosperidad,,"English: Naliyagan Plaza, Patin-ay, Prosperidad, Agusan del Sur",,image/jpeg,540,960,True,True,True,"Ang Prosperidad ay isang unang klase na bayan at kabisera ng lalawigan ng Agusan del Sur, Pilipinas. Ayon sa 2015 senso, ito ay may populasyon na 82,631 sa may 18,290 na kabahayan."
178,id,https://id.wikipedia.org/wiki/Toyota_Camry,https://upload.wikimedia.org/wikipedia/commons/2/29/2002-04_Toyota_Camry_LE.jpg,Toyota Camry,Generasi kelima (2002-2006),Toyota Camry / Generasi kelima (2002-2006),Camry 2.4 LE (Amerika Serikat),2002-2004 Toyota Camry photographed in USA.,,image/jpeg,1196,2416,True,True,True,"Toyota Camry adalah mobil sedan kelas menengah atas yang diproduksi oleh Toyota, yang pasar utamanya adalah Amerika dan Australia. Camry meraih Mobil Terlaris di AS dari tahun 1997 sampai 2000, dan 2002 sampai sekarang. Camry juga dijual di Jepang, serta berbagai negara Asia, Timur Tengah, dan Amerika Latin. Di Eropa, Camry tidak begitu laku, dan sempat tidak dipasarkan lagi, tetapi sejak 2019, Camry generasi terkini mulai dipasarkan di Eropa.
Pada mulanya Camry berawal dari Celica Camry yang merupakan versi mahal dari Toyota Carina. Mobil ini hanya dijual di Jepang dari tahun 1980 sampai 1982.
Sejak tahun 1998, Camry mulai memasuki pasar Indonesia untuk menggantikan posisi Toyota Corona Absolute yang sudah tidak diproduksi lagi."
179,vi,https://vi.wikipedia.org/wiki/Ornithoptera_chimaera,https://upload.wikimedia.org/wikipedia/commons/9/95/Ornithoptera_chimaera_charybdis.jpg,Ornithoptera chimaera,Hình ảnh,Ornithoptera chimaera / Hình ảnh,,"English: Ornithoptera chimaera charybdis Papua New Guinea, W.Irian, Mapia. 02/2012",,image/jpeg,3000,4000,True,True,True,"Ornithoptera chimaera là một loài bướm ngày cánh chim thuộc họ Papilionidae. Nó được tìm thấy ở các vùng núi của New Guinea và Java trên độ cao 1000 mét.
Sải cánh dài 80–180 mm đối với con cái và 70–150 mm đối với con đực.
Ấu trùng ăn Aristolochia momandul."
180,id,https://id.wikipedia.org/wiki/Patrik_Bordon,https://upload.wikimedia.org/wikipedia/commons/8/8d/444A4469.jpg,Patrik Bordon,,Patrik Bordon,,Italiano: patrik bordon panevezys,,image/jpeg,3442,2295,True,True,True,Patrick Bordon adalah pemain sepak bola profesional Slovenia yang bermain sebagai penyerang.
181,vi,"https://vi.wikipedia.org/wiki/Long_S%C6%A1n,_V%C5%A9ng_T%C3%A0u",https://upload.wikimedia.org/wikipedia/commons/1/14/B%C3%A8_c%C3%A1_Long_S%C6%A1n.jpg,"Long Sơn, Vũng Tàu",Hình ảnh,"Long Sơn, Vũng Tàu / Hình ảnh",,"Tiếng Việt: Một bè nuôi cá ở Long Sơn, thuộc thành phố Vũng Tàu, tỉnh Bà Rịa - Vũng Tàu, Việt Nam.",,image/jpeg,3456,4608,True,True,True,"Long Sơn là một xã đảo trực thuộc thành phố Vũng Tàu, tỉnh Bà Rịa - Vũng Tàu, Việt Nam.
Xã Long Sơn nằm trên đảo Long Sơn, cách trung tâm thành phố Vũng Tàu khoảng 12 km về phía Tây Bắc theo đường bộ. Đây là xã ngoại thành duy nhất của thành phố này. Xã được nối với phường 12 qua cầu Gò Găng và xã Tân Hải, thị xã Phú Mỹ qua cầu Bà Nanh. Tại đây đang có tổ hợp lọc hóa dầu và hóa chất."
182,vi,https://vi.wikipedia.org/wiki/Phaius_tancarvilleae,https://upload.wikimedia.org/wikipedia/commons/c/cd/Starr_070405-6793_Phaius_tankarvilleae.jpg,Phaius tancarvilleae,Hình ảnh,Phaius tancarvilleae / Hình ảnh,,"English: Phaius tankarvilleae (flowering habit). Location: Lanai, Munro Trail",,image/jpeg,2816,2112,True,True,True,"Phaius tancarvilleae là một loài lan được tìm thấy ở Ấn Độ, New Guinea, Trung Quốc, Indonesia, Malaysia và Úc."
183,vi,https://vi.wikipedia.org/wiki/Siroch_Chatthong,https://upload.wikimedia.org/wikipedia/commons/c/c4/Siroch_Chatthong_20191401.jpg,Siroch Chatthong,,Siroch Chatthong,,Siroch Chatthong at the Asian Cup 2019,,image/jpeg,1200,800,True,True,True,"Siroch Chatthong, còn được biết đến với tên đơn giản Pipo là cầu thủ bóng đá người Thái Lan thi đấu ở vị trí tiền đạo cho câu lạc bộ PT Prachuap tại Thai League 1 và đội tuyển quốc gia Thái Lan."
184,jv,https://jv.wikipedia.org/wiki/Idul_Fitri,https://upload.wikimedia.org/wikipedia/commons/f/fd/Eidulfitr_meal.jpg,Idul Fitri,,Idul Fitri,Idul Fitri ing  Malaysia,English: Eid Ul-Fitr meal,,image/jpeg,480,640,True,True,True,"Idul Fitri iku dina riyaya umat Islam saben tanggal 1 Syawal sajeroning pananggalan Hijriyah. Idul Fitri dirayakaké sawisé umat Islam nglakoni pasa sesasi ing sasi Ramelan. Amarga cara ngukuhaké tanggal 1 Syawal kang didhasaraké marang mubengé rembulan marang bumi mau, mula Idul Fitri utawa Dina Riyaya ora padha tanggal lan sasiné saben taun yèn dideleng saka kalèndher Masèhi. Cara nemtokaké tanggal 1 Syawal uga béda-béda, saéngga bisa ana sapérangan umat Islam kang mahargya ing tanggal Masehi kang béda. Ing Indonésia, pamaréntah minangka kang kawogan nemtokaké tanggal 1 Syawal saben ngadhepi wektuné nganakaké pasamuan kang diarani sidang isbat, Sidhang mau dirawuhi déning para punggawa saka Kamentrian Agama, Majelis Ulama Indonesia, wakil-wakil saka organisasi massa Islam, lan para wakil nagara sahabat.
Ing tanggal 1 Syawal, umat Islam kumpul wayah ésuk lan ngayahi Salat id bebarengan ing masjid-masjid, utawa ing lapangan yèn kaanan ora udan. Béda karo ritual Salat Iedul Adha kang kudu pasa dhisik nalika budhal menyang papan panggonan salat, sajeroning salat id iki malah disunnahaké sarapan dhisik sadurungé mangkat."
185,id,https://id.wikipedia.org/wiki/Johor,https://upload.wikimedia.org/wikipedia/commons/e/e9/Johor_Bahru_city_in_2015.jpg,Johor,Kota Utama,Johor / Geografi / Kota Utama,Johor Bahru,"English: Johor Bahru aerial view, the southern-most city of Asia's mainland.",,image/jpeg,518,1024,True,True,True,"Johor atau nama resminya Johor Darul Takzim adalah sebuah negara bagian di Malaysia yang terletak di selatan Semenanjung Malaysia. Negara bagian ini berbatasan dengan negara bagian Melaka, Negeri Sembilan dan Pahang. Negara bagian Johor juga dikelilingi oleh perairan seperti Laut natuna, Indonesia di timur, Selat Johor di selatan dan Selat Malaka di bagian barat.
Dengan luas sekitar 19,102 kilometer persegi, Johor merupakan negara bagian ke-5 terbesar di Malaysia. Selain itu, negara bagian ini juga memiliki jumlah penduduk ke-2 terbesar setelah negara bagian Selangor dan negara bagian ke-7 terpadat di dalam negara.
Johor Bahru adalah ibu kota Johor dan Kota Iskandar adalah pusat pemerintahan negara bagian ini. Johor Bahru merupakan kota kedua terbesar di Malaysia setelah Kuala Lumpur. Selain itu, kota-kota utama lainnya adalah Batu Pahat, Muar, dan juga Kluang. Nama resminya yaitu ""Darul Takzim"" berasal dari kata Arab yang berarti Tempat perlindungan yang bermartabat."
186,id,https://id.wikipedia.org/wiki/Periuk,https://upload.wikimedia.org/wikipedia/commons/9/9a/Nasi_Liwet_Jolem.jpg,Periuk,,Periuk,Periuk digunakan untuk memasak nasi liwet.,English: Nasi Liwet Jolem. Nasi Liwet khas Desa Margacinta Pangandaran. Di atas Nasi ada ikan mas Masak kuning yang sedap sekali. Rempahnya membuat masakan ini Makin lezat,,image/jpeg,2880,4320,True,True,True,"Periuk adalah peralatan dapur yang sampai saat ini masih dapat ditemukan di daerah perkampungan. Para penduduk masih menggunakannya, karena selain bentuknya indah periuk yang bahannya dibuat dari tembaga dipercaya lebih tahan lama ketimbang bahan yang terbuat dari logam lain. Periuk utamanya digunakan untuk memasak nasi liwet."
187,ceb,https://ceb.wikipedia.org/wiki/Pericrocotus_roseus,https://upload.wikimedia.org/wikipedia/commons/7/79/RosyMinivetGould.jpg,Pericrocotus roseus,,Pericrocotus roseus,,Rosy Minivet Pericrocotus roseus (Vieillot),,image/jpeg,1313,985,True,True,True,Espesye sa langgam nga una nga gihulagway ni Louis Jean Pierre Vieillot ni adtong 1818 ang Pericrocotus roseus. Ang Pericrocotus roseus sakop sa kahenera nga Pericrocotus sa kabanay nga Campephagidae. Giklaseklase sa IUCN ang espesye sa kinaminosang kalabotan. Pagka karon wala pay siak nga nalista ubos niini niya.
188,id,https://id.wikipedia.org/wiki/Chan_Hiang_Leng_Colin_v_Public_Prosecutor,https://upload.wikimedia.org/wikipedia/commons/f/f3/New_World_Translation_of_the_Holy_Scriptures_in_various_languages_and_versions.jpg,Chan Hiang Leng Colin v Public Prosecutor,Fakta hukum,Chan Hiang Leng Colin v Public Prosecutor / Fakta hukum,"New World Translation of the Holy Scriptures, diterbitkan dalam berbagai bahasa oleh Watch Tower Bible and Tract Society",New World Translation of the Holy Scriptures (1984 version) in various languages and versions,,image/jpeg,1200,1600,True,True,True,"Chan Hiang Leng Colin v. Public Prosecutor adalah putusan Mahkamah Tinggi Singapura tahun 1994 yang diputuskan oleh Ketua Hakim Yong Pung How. Putusan ini memutuskan bahwa pembubaran Singapore Congregation of Jehovah's Witnesses sesuai dengan aturan Societies Act dan pelarangan penerbitan buku-buku dan karya yang lain diterbitkan oleh Watch Tower Bible and Tract Society sesuai dengan aturan Undesirable Publications Act, sehingga pemerintah Singapura tidak melanggar jaminan kebebasan beragama yang dilindungi oleh Pasal 15 Konstitusi Singapura."
189,fil,https://tl.wikipedia.org/wiki/Kalakhang_Maynila,https://upload.wikimedia.org/wikipedia/commons/8/87/Metropolitan_Manila_Montage.png,Kalakhang Maynila,,Kalakhang Maynila,"Pakanan (mula sa taas): Abenida Ayala, Pambansang Pang-alaalang Dambana ni Quezon, NAIA Terminal 3, Katedral ng Maynila, Bonifacio Global City, Abenida Epifanio de los Santos, Estasyong J. Ruiz","English: A montage of Metro Manila, Philippines","Pakanan (mula sa taas): Abenida Ayala, Pambansang Pang-alaalang Dambana ni Quezon, NAIA Terminal 3, Katedral ng Maynila, Bonifacio Global City, Abenida Epifanio de los Santos, Estasyong J. Ruiz",image/png,667,444,True,True,True,"Ang Kalakhang Maynila, tinatawag din bilang Pambansang Punong Rehiyon, ay ang kabiserang rehiyon at isa sa mga itinakdang kalakhang pook ng Pilipinas. Binubuo ito 16 na lungsod: ang Lungsod ng Maynila, Lungsod Quezon, Caloocan, Las Pinas, Makati, Malabon, Mandaluyong, Marikina, Muntinlupa, Navotas, Parañaque, Pasay, Pasig, San Juan, Taguig, at Valenzuela, pati na rin ang bayan ng Pateros. Ang rehiyon ay may sukat na 619.57 square kilometre at kabuuang populasyon na 12,877,253 noong 2015.
Ang rehiyon ay sentro ng politika, pangangalakal, lipunan, kultura, at pang-edukasyon ng Pilipinas. Ayon sa iprinoklamang Utos ng Pampanguluhan Blg. 940, ang kabuuan ng Kalakhang Maynila ay ang sentro ng pamahalaan habang ang Lungsod ng Maynila ang kabisera. Ang pinakamalaking lungsod sa Kamaynilaan ay ang Lungsod Quezon, samantalang ang pinakamalaking distritong pangkalakalan ay ang Lungsod Makati.
Ang Kalakhang Maynila ang pinakamaraming naninirahan sa tinutukoy na 12 kalakhan ng Pilipinas at pang-11 sa pinakamaraming naninirahan sa buong mundo. Batay sa senso noong 2010, ito ay may populasyon na 11,855,975, katumbas ng 13% populasyon ng bansa."
190,vi,https://vi.wikipedia.org/wiki/Torez,https://upload.wikimedia.org/wikipedia/commons/c/c8/Torez-centr.jpg,Torez,,Torez,,Русский: центр г. Тореза,,image/jpeg,453,604,True,True,True,"Torez là một thành phố của Ukraina. Thành phố này thuộc tỉnh Donetsk. Thành phố này có diện tích? km2, dân số theo điều tra dân số năm 2001 là 72346 người."
