,language,page_url,image_url,page_title,section_title,hierarchical_section_title,caption_reference_description,caption_attribution_description,caption_alt_text_description,mime_type,original_height,original_width,is_main_image,attribution_passes_lang_id,page_changed_recently,context_page_description
182,ceb,"https://ceb.wikipedia.org/wiki/Balabac,_Palawan",https://upload.wikimedia.org/wikipedia/commons/b/b2/Ph_locator_palawan_balabac.png,"Balabac, Palawan",,"Balabac, Palawan",,English: Map of Palawan showing the location of Balabac,Mapa sa Palawan nga nagpakita kon asa nahimutang ang Balabac,image/png,325,300,True,True,True,"Ang Balabac usa ka ikatulong klase nga lungsod sa lalawigan sa Palawan sa Pilipinas. Sumala sa sensus sa tuig 2000, kini may populasyon nga 25,257 ka tawo sa 4,723 ka bubong."
183,vi,https://vi.wikipedia.org/wiki/Wat_Phra_Singh,https://upload.wikimedia.org/wikipedia/commons/5/58/Viharnlaikham-mural2.jpg,Wat Phra Singh,Ảnh,Wat Phra Singh / Ảnh,,"Mural in Viharn Lai Kham, Wat Phra Singh, Chiang Mai, northern Thailand",,image/jpeg,1536,1024,True,True,True,"Wat Phra Singh là ngôi chùa rất rộng, do vua Pha Yoo xây dựng năm 1345, làm nơi để di hài của cha ngài, vua Kam Foo. Chùa tọa lạc tại nội ô thành phố Chiang Mai, một tỉnh Miền Bắc Thái Lan."
184,id,https://id.wikipedia.org/wiki/Suzuki_Swift,http://upload.wikimedia.org/wikipedia/commons/1/17/Suzuki_Swift_front-1.jpg,Suzuki Swift,Galeri,Suzuki Swift / Galeri,,Suzuki Swift,,image/jpeg,1347,2367,True,True,True,"Nama Swift sudah digunakan oleh Suzuki sejak tahun 1983 untuk pasar ekspor dari Suzuki Cultus untuk beberapa pasar di luar Jepang. Awalnya digunakan oleh generasi pertama Suzuki Cultus, Swift sempat masuk ke Indonesia dalam bentuk hatchback 3 pintu secara CBU, sampai digantikan Forsa dengan bentuk 5 pintu yang di produksi lokal di Indonesia. Nama Swift kembali digunakan oleh generasi kedua Suzuki Cultus sampai tahun 2003. Untuk pasar Amerika Utara, ada model khusus dari Swift yang juga dijual dengan nama Geo/Chevrolet Metro dan Pontiac Firefly dari tahun 1995 sampai 2000. Muncul juga Swift+ yang merupakan rebadge dari generasi pertama Chevrolet Aveo untuk pasar Kanada, sampai akhirnya digunakan oleh Suzuki Ignis generasi pertama untuk pasar domestik Jepang dan secara resmi dianggap sebagai Swift generasi pertama.
Pada 2004 barulah muncul Suzuki Swift yang terpisah dari mobil Suzuki lainnya dan dianggap sebagai generasi kedua. Di Indonesia, pada awalnya Suzuki Swift generasi kedua di impor utuh dari Jepang pada tahun 2005, kemudian Suzuki Indonesia merakitnya sendiri di Kabupaten Bekasi, Jawa Barat mulai bulan November 2007."
185,vi,https://vi.wikipedia.org/wiki/North_American_P-51_Mustang,https://upload.wikimedia.org/wikipedia/vi/7/7e/P-51D_Tika_IV_361st_fg.jpg,North American P-51 Mustang,,North American P-51 Mustang,"North American P-51D Mustang Tika IV thuộc Liên đội Tiêm kích 361, sơn ký hiệu tấn công trong Trận đánh Normandy","Chiếc P-51D ""Tika IV"" thuộc Phi đội Tiêm kích 361 thời kỳ trận chiến normandy. Lấy từ: en:Image:P-51D_Tika_IV_361st_fg.jpg http://www.ww2incolor.com/gallery/U-S-Air-Force/361st_fg_p_51?full=1 Bản quyền",,image/jpeg,419,800,True,True,True,"P-51 Mustang là một kiểu máy bay tiêm kích Hoa Kỳ một chỗ ngồi tầm xa được đưa vào sử dụng trong không lực các nước Đồng Minh vào các năm giữa của Đệ Nhị Thế Chiến. Chiếc P-51 trở thành một trong những kiểu máy bay nổi tiếng và được biết đến nhiều nhất trong cuộc chiến tranh.
Được thiết kế, chế tạo và bay thử chỉ trong vòng 117 ngày, P-51 thoạt tiên phục vụ cho Không quân Hoàng gia Anh như một máy bay tiêm kích-ném bom và trinh sát, trước khi chuyển sang vai trò máy bay tiêm kích hộ tống ném bom bên trên lãnh thổ Đức, giúp duy trì ưu thế trên không của phe Đồng Minh từ đầu năm 1944. Nó cũng tham gia ở mức độ hạn chế chống lại Đế quốc Nhật Bản trên Mặt trận Thái Bình Dương. Mustang bắt đầu tham gia Chiến tranh Triều Tiên như là máy bay tiêm kích chủ yếu của lực lượng Liên Hợp Quốc, nhưng nhanh chóng được bố trí lại trong vai trò tấn công mặt đất sau khi bị vượt qua bởi những máy bay tiêm kích phản lực đời đầu. Tuy vậy, nó vẫn được giữ lại phục vụ trong một số lực lượng không quân cho đến đầu những năm 1980.
Cho dù là một máy bay có giá thành chế tạo thấp, Mustang lại là một kiểu máy bay nhanh, được chế tạo tốt và rất bền bỉ."
186,war,https://war.wikipedia.org/wiki/Lycodon_laoensis,https://upload.wikimedia.org/wikipedia/commons/3/3d/Lycodon_laoensis_from_Kaeng_Krachan_National_Park%2C_Thailand..jpg,Lycodon laoensis,,Lycodon laoensis,,English: Lycodon laoensis on a leaf at Kaeng Krachan National Park.,,image/jpeg,567,850,True,True,True,"An Lycodon laoensis in uska species han Colubridae nga ginhulagway ni Albert Günther hadton 1864. An Lycodon laoensis in nahilalakip ha genus nga Lycodon, ngan familia nga Colubridae. Ginklasipika han IUCN an species komo diri gud kababarak-an. Waray hini subspecies nga nakalista."
187,war,"https://war.wikipedia.org/wiki/Murcia,_Negros_Occidental",https://upload.wikimedia.org/wikipedia/commons/5/5a/Ph_locator_negros_occidental_murcia.png,"Murcia, Negros Occidental",,"Murcia, Negros Occidental",,English: Map of Negros Occidental showing the location of Murcia,Mapa han Negros Occidental nga nagpapakita kon hain nahamutangan an Murcia,image/png,350,300,True,True,True,"An Murcia usa nga ika-duha nga klase nga bungto ha lalawigan o probinsya han Negros Occidental ha Katundan nga Kabisay-an nga rehiyon han Kabisay-an ha Pilipinas. Sumala han census han tuig 2000, mayda ini populasyon nga 59,358 nga tawo ha 11,644 nga panimalay."
188,war,https://war.wikipedia.org/wiki/Acanthosaura_capra,https://upload.wikimedia.org/wikipedia/commons/c/c6/Acanthosaura_capra_RoyBateman_Dec2010.jpg,Acanthosaura capra,,Acanthosaura capra,,"English: Acanthosaura capra, Cat Tien National Park",,image/jpeg,913,1500,True,True,True,"An Acanthosaura capra in uska species han Reptilia nga ginhulagway ni Albert Günther hadton 1861. An Acanthosaura capra in nahilalakip ha genus nga Acanthosaura, ngan familia nga Agamidae. Waray hini subspecies nga nakalista."
189,id,https://id.wikipedia.org/wiki/Sandakan,https://upload.wikimedia.org/wikipedia/commons/7/73/Sandakan_Town_%28AWM_P03008.001%29.JPG,Sandakan,Sejarah,Sandakan / Sejarah,Sebuah pemandangan jalanan kota pada 1939 tepat sebelum dimulainya Perang Dunia II,English: Street scene in pre-war Sandakan with locals inhabitants walking down the street and a line up of custom built taxis or small buses parked against the curb.,,image/jpeg,374,639,True,True,True,"Sandakan yang awalnya dikenal pada beberapa waktu sebagai Elopura, adalah kota terbesar kedua di Sabah setelah Kota Kinabalu, di pesisir timur laut Borneo, Malaysia. Kota tersebut terletak di pesisir timur pulau tersebut di pusat administratif Divisi Sandakan dan merupakan bekas ibu kota dari Borneo Utara Britania. Kota tersebut memiliki jumlah penduduk sekitar 157,330 jiwa sementara wilayah munisipal di sekitaranya memiliki jumlah penduduk sejumlah 396,290 jiwa.
Sebelum pendirian Sandakan, Kepulauan Sulu merupakan sumber persengketaan antara Spanyol dan Kesultanan Sulu untuk dominasi ekonomi di kawasan tersebut. Pada 1864, Spanyol telah memblokade wilayah Kesultanan tersebut di Kepulauan Sulu. Kesultanan Sulu meberikan sebidang lahan di Teluk Sandakan oleh seorang mantan anggota layanan konsuler Jerman untuk melindungi diri dari Jerman. Pada 1878, Kesultanan tersebut menjual timur laut Borneo kepada seorang konsul Austria-Hongaria yang kemudian memberikan teritorial tersebut kepada pedagang kolonial Inggris. Kehadiran Jerman pada wilayah tersebut mendapatkan sorotan dari Inggris."
190,vi,https://vi.wikipedia.org/wiki/Tr%E1%BA%A7n_Tr%E1%BB%8Dng_Kim,https://upload.wikimedia.org/wikipedia/commons/b/b8/Flag_of_the_Empire_of_Vietnam_%281945%29.png,Trần Trọng Kim,Thành lập Đế quốc Việt Nam,Trần Trọng Kim / Tiểu sử / Hoạt động chính trị / Thành lập Đế quốc Việt Nam,"Cờ quẻ Ly của chính phủ Đế quốc Việt Nam, 9 tháng 3 1945 - 22 tháng 8 1945",Old flag of Vietnam.,,image/png,800,1200,True,True,True,"Trần Trọng Kim là một học giả, nhà giáo dục, nhà nghiên cứu sử học, văn học, tôn giáo Việt Nam, bút hiệu Lệ Thần, từng làm thủ tướng của chính phủ Đế quốc Việt Nam vào năm 1945. Ông là tác giả của nhiều cuốn sách về lịch sử, văn hóa như Việt Nam sử lược, Việt Nam văn phạm, Nho giáo, ..."
191,id,https://id.wikipedia.org/wiki/Catbalogan,https://upload.wikimedia.org/wikipedia/commons/f/f8/Ph_locator_samar_catbalogan.png,Catbalogan,,Catbalogan,Peta menunjukkan lokasi Catbalogan City,English: Map of Samar showing the location of Catbalogan,,image/png,300,300,True,True,True,"Catbalogan City adalah kota yang terletak di provinsi Samar, Filipina.
Pada tahun 2010, kota ini memiliki populasi sebesar 92.454 jiwa dan 17.367 tempat tinggal."
192,vi,https://vi.wikipedia.org/wiki/Mohamed_Sissoko,https://upload.wikimedia.org/wikipedia/commons/0/0d/Sissoko.jpg,Mohamed Sissoko,,Mohamed Sissoko,,English: Liverpool footballer Mohamed Sissoko.Norsk bokmål: Liverpoolspilleren Mohamed Sissoko.Deutsch: Liverpool-Fußballer Mohamed Sissoko.,,image/jpeg,387,387,True,True,True,"Mohamed Lamine ""Momo"" Sissoko Gillan là một cầu thủ bóng đá người Mali sinh ở Pháp hiện đang chơi cho Ternana tại Serie B và đội tuyển bóng đá quốc gia Mali. Dù anh có thế được chọn chơi cho đội tuyển bóng đá quốc gia Pháp, anh vẫn chọn chơi cho đội tuyển quốc gia Mali.."
193,vi,https://vi.wikipedia.org/wiki/Pagsanjan,https://upload.wikimedia.org/wikipedia/commons/3/3d/Ph_locator_laguna_pagsanjan.png,Pagsanjan,,Pagsanjan,,"English: Locator map of Pansanjan in Laguna, Philippines.",Bản đồ Laguna với vị trí của Pagsanjan.,image/png,300,300,True,True,True,"Pagsanjan là một đô thị hạng 2 ở tỉnh Laguna, Philippines. Theo điều tra dân số năm 2000 của Philipin, đô thị này có dân số 32.,622 người trong 7.274 hộ. Đô thị này có cự ly 92 km về phía nam Manila. Ở đây có thác nước Pagsanjan hay."
194,ceb,"https://ceb.wikipedia.org/wiki/Rizal,_Zamboanga_del_Norte",http://upload.wikimedia.org/wikipedia/commons/4/4e/Ph_locator_zamboanga_del_norte_rizal.png,"Rizal, Zamboanga del Norte",,"Rizal, Zamboanga del Norte",,English: Map of the Zamboanga del Norte showing the location of Rizal,,image/png,300,300,True,True,True,"Ang Rizal ikalima nga klaseng municipalidad nahimutang sa probensya sa Zamboanga del Norte, Pilipinas. Adunay kinatibok-an gidak-on nga 80.03 kilometros quadrado ug nahimutang saunang distrito.
Sumala sa census ni acting 2010, dunay 14,111 katawo. Ang gitudlo nga kodigo postal mao ang 7102."
195,vi,https://vi.wikipedia.org/wiki/S%C6%A1n_T%C3%B9ng_M-TP,https://upload.wikimedia.org/wikipedia/commons/0/0b/Son_Tung_M-TP_3_%282017%29.png,Sơn Tùng M-TP,2018–nay: Chúng ta và Sky Tour,Sơn Tùng M-TP / Tiểu sử và sự nghiệp / 2018–nay: Chúng ta và Sky Tour,Sơn Tùng M-TP trong một đoạn quảng cáo của Viettel vào tháng 10 năm 2017,English: Vietnamese singer Sơn Tùng M-TP in a promotional video for Viettel.,,image/png,1936,1848,True,True,True,"Nguyễn Thanh Tùng, thường được biết đến với nghệ danh Sơn Tùng M-TP, là một nam ca sĩ, nhạc sĩ và diễn viên người Việt Nam.
Sinh ra ở thành phố Thái Bình, thời thơ ấu, Tùng thường đi hát ở Cung văn hoá thiếu nhi tỉnh Thái Bình và học chơi đàn organ. Sau đó, Tùng cùng với các bạn trong lớp thành lập nên một nhóm nhạc, lấy tên là Over Band, bắt đầu sáng tác và đăng tải các bài hát của mình lên một trang web chuyên về lĩnh vực âm nhạc có tên là LadyKillah.
Tùng bắt đầu nổi tiếng khi phát hành hai đĩa đơn ""Cơn mưa ngang qua"" và ""Em của ngày hôm qua"", đánh dấu mốc khởi đầu cho sự nghiệp của mình. Album đầu tiên trong sự nghiệp của anh là album nhạc phim Chàng trai năm ấy OST được phát hành vào năm 2014, bao gồm hai đĩa đơn là ""Chắc ai đó sẽ về"" và ""Không phải dạng vừa đâu"" đạt được những thành công lớn về mặt thương mại. Vào năm 2017, Sơn Tùng M-TP được sự công nhận thiện chí hơn từ cộng đồng mạng sau khi phát hành hai đĩa đơn nằm trong album tổng hợp đầu tiên là ""Lạc trôi"" và ""Nơi này có anh"". Sơn Tùng M-TP cũng cho ra mắt album tổng hợp m-tp M-TP vào cùng năm."
196,id,https://id.wikipedia.org/wiki/Masjid,https://upload.wikimedia.org/wikipedia/commons/b/bd/GD-FR-Paris-Mosqu%C3%A9e012.JPG,Masjid,Masjid dan politik,Masjid / Masjid dan politik,Masjid Raya Paris,"Français&#160;: La Mosquée de Paris (Paris, France)",,image/jpeg,1600,1200,True,True,True,"Masjid adalah rumah tempat ibadah umat Islam atau Muslim. Masjid artinya tempat sujud, sebutan lain yang berkaitan dengan masjid di Indonesia adalah musala, langgar atau surau. Istilah tersebut diperuntukkan bagi bangunan menyerupai masjid yang tidak digunakan untuk salat Jumat, iktikaf, dan umumnya berukuran kecil. Selain digunakan sebagai tempat ibadah, masjid juga merupakan pusat kehidupan komunitas muslim. Kegiatan-kegiatan perayaan hari besar, diskusi, kajian agama, ceramah dan belajar Al-Qur'an sering dilaksanakan di Masjid. Bahkan dalam sejarah Islam, masjid turut memegang peranan dalam aktivitas sosial kemasyarakatan hingga kemiliteran."
197,fil,https://tl.wikipedia.org/wiki/Sukarno,https://upload.wikimedia.org/wikipedia/commons/c/c5/Soekarno.jpg,Sukarno,Pag-alis mula sa kapangyarihan at kamatayan,Sukarno / Pag-alis mula sa kapangyarihan at kamatayan,Sukarno,"Soekarno, the first President of Indonesia.",,image/jpeg,1928,1294,True,True,True,"Sukarno ay ang unang Pangulo ng Indonesia, paghahatid sa opisina mula 1945 hanggang 1967.
Sukarno ay ang pinuno ng kanyang bansa sa pakikibaka para sa Pagsasarili mula sa Netherlands. Siya ay isang kitang-kitang mga lider ng Indonesia makabayan kilusan sa panahon ng olandes kolonyal na panahon, at na ginugol ng higit sa isang dekada sa ilalim ng Dutch sa pagpigil hanggang sa inilabas sa pamamagitan ng mga panghihimasok sa Hapon pwersa. Sukarno at ang kanyang mga kapwa nationalists collaborated upang kumamal ng suporta para sa mga pagsisikap digmaan mula sa mga populasyon, sa exchange para sa tulong ng mga Hapon sa kumakalat makabayan ng mga ideya. Sa Hapon na suko, Sukarno at Mohammad Hatta ipinahayag ng Indonesian pagsasarili sa 17 agosto 1945, at Sukarno ay itinalaga bilang unang pangulo. Pinangunahan niya ang mga Indonesians sa resisting Dutch muling kolonisasyon ng mga pagsusumikap sa pamamagitan ng diplomatiko at militar na paraan hanggang sa ang mga Dutch pagkilala ng Indonesian pagsasarili sa 1949."
198,vi,https://vi.wikipedia.org/wiki/T%E1%BB%8Bnh_Bi%C3%AAn,https://upload.wikimedia.org/wikipedia/commons/f/f3/R%E1%BB%ABng_tr%C3%A0m_Tr%C3%A0_S%C6%B0.jpg,Tịnh Biên,Rừng Tràm Trà Sư,Tịnh Biên / Du lịch / Rừng Tràm Trà Sư,,"Tiếng Việt: Rừng tràm Trà Sư (Tịnh Biên, An Gaing, Việt Nam).",,image/jpeg,2736,3648,True,True,True,"Tịnh Biên là một huyện miền núi của tỉnh An Giang, Việt Nam."
199,id,https://id.wikipedia.org/wiki/Koninklijk_Bataviaasch_Genootschap_van_Kunsten_en_Wetenschappen,https://upload.wikimedia.org/wikipedia/commons/4/45/Museum_Nasional_Indonesia.jpg,Koninklijk Bataviaasch Genootschap van Kunsten en Wetenschappen,,Koninklijk Bataviaasch Genootschap van Kunsten en Wetenschappen,Gedung Bataviaasch Genootschap van Kunsten en Wetenschappen dewasa ini,,,image/jpeg,593,793,True,True,True,"Bataviaasch Genootschap van Kunsten en Wetenschappen adalah sebuah lembaga kebudayaan yang didirikan di Batavia pada tahun 1778. Semenjak tahun 1910 lembaga ini dikenal dengan nama Koninklijk Bataviaasch Genootschap van Kunsten en Wetenschappen.
Lembaga ini didirikan oleh Jacob Cornelis Matthieu Radermacher, seorang Naturalis asal Belanda pada tahun 1778. Setelah kemerdekaan Indonesia, pada 1950 lembaga ini diganti nama menjadi Lembaga Kebudajaan Indonesia namun pada 1962 lembaga ini diberhentikan dan koleksinya menjadi milik Museum Nasional.
Lembaga ini adalah pelopor Museum Gajah dan Perpustakaan Nasional Republik Indonesia yang sekarang kedua-duanya berada di Jakarta."
200,vi,https://vi.wikipedia.org/wiki/Woody_Milintachinda,https://upload.wikimedia.org/wikipedia/commons/5/5f/%E0%B8%A7%E0%B8%B8%E0%B8%92%E0%B8%B4%E0%B8%98%E0%B8%A3_%E0%B8%A1%E0%B8%B4%E0%B8%A5%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%88%E0%B8%B4%E0%B8%99%E0%B8%94%E0%B8%B2.JPG,Woody Milintachinda,,Woody Milintachinda,,ไทย: วุฒิธร มิลินทจินดา,,image/jpeg,1728,2592,True,True,True,"Vuthithorn ""Woody"" Milintachinda là nam MC truyền hình, radio người Thái Lan."
201,fil,https://tl.wikipedia.org/wiki/Mandaluyong,https://upload.wikimedia.org/wikipedia/commons/a/af/Ph_seal_Mandaluyong.png,Mandaluyong,,Mandaluyong,,"English: Seal of Mandaluyong, Metro Manila",Opisyal na sagisag ng Mandaluyong,image/png,400,400,True,True,True,"Ang Mandaluyong ay isang lungsod ng Kalakhang Maynila sa Pilipinas. Pinalilibutan ito ng ilang lungsod tulad ng Maynila, ang kabisera ng bansa na nasa kanluran, ang lungsod ng San Juan sa hilaga, ang lungsod Quezon at lungsod ng Pasig sa silangan, at ang Lungsod ng Makati sa timog. Binansagan ang lungsod bilang ""Sawang lungsod ng Pilipinas"", ""Puso ng Kalakhang Manila"", at ang ""Isang Kabisera ng mga matitinong Gobyernong di nagsasalubong sa Pilipinas"".
Ayon sa 2015 senso, ito ay may populasyon na 386,276 sa may 93,319 na kabahayan."
202,vi,https://vi.wikipedia.org/wiki/Phalaenopsis_pulcherrima,http://upload.wikimedia.org/wikipedia/commons/b/bd/Doritis_pulcherima.jpg,Phalaenopsis pulcherrima,Hình ảnh,Phalaenopsis pulcherrima / Hình ảnh,,English: Doritis pulcherrima at the US Botanical Garden,,image/jpeg,1843,1066,True,True,True,Phalaenopsis pulcherrima là một loài lan được tìm thấy ở đảo Hải Nam cho đến miền tây Malesia.
203,id,https://id.wikipedia.org/wiki/Lampung,https://upload.wikimedia.org/wikipedia/commons/8/84/Lampung_Governor%2C_R._Sutiyoso.jpg,Lampung,Daftar gubernur,Lampung / Politik & Pemerintahan / Daftar gubernur,,English: R. Sutiyoso as Governor of Lampung 1973–1978 Bahasa Indonesia: R. Sutiyoso sebagai Gubernur Lampung 1973–1978,,image/jpeg,959,704,True,True,True,"Lampung adalah sebuah provinsi paling selatan di Pulau Sumatra, Indonesia, dengan ibu kota Bandar Lampung. Provinsi ini memiliki dua kota yaitu Kota Bandar Lampung dan Kota Metro serta 13 kabupaten. Posisi Lampung secara geografis berada di sebelah barat berbatasan dengan Samudra Hindia, di sebelah timur dengan Laut Jawa, di sebelah utara berbatasan dengan provinsi Sumatra Selatan, dan di sebelah selatan berbatasan dengan Selat Sunda.
Provinsi Lampung memiliki pelabuhan utama bernama Pelabuhan Panjang dan Pelabuhan Bakauheni, bandar udara utama yakni Radin Inten II terletak 28 km dari ibu kota provinsi, serta Stasiun Tanjungkarang di pusat ibukota."
204,vi,https://vi.wikipedia.org/wiki/Hippotion_rosetta,https://upload.wikimedia.org/wikipedia/commons/6/6a/Hippotion_rosetta_MHNT_CUT_2010_0_335_Aurangabad_district%2C_Maharashtra_India_female_ventral.jpg,Hippotion rosetta,Hình ảnh,Hippotion rosetta / Hình ảnh,,Deutsch&#x3a;&#32; Hippotion rosetta - △ Ventralansicht Sammlung des Mathematikers Laurent SchwartzEnglish&#x3a;&#32; Hippotion rosetta - △ Ventral side Collection of the Mathematician Laurent SchwartzFrançais&#x202f;&#x3a;&#32; Hippotion rosetta - △ Face ventrale Collection du mathématicien Laurent Schwartz,,image/jpeg,4706,6543,True,True,True,"Hippotion rosetta là một loài bướm đêm thuộc họ Sphingidae. Nó được tìm thấy ở miền nam Pakistan, Ấn Độ và Sri Lanka, phía đông across Thái Lan, miền nam Trung Quốc và Đài Loan tới miền nam Nhật Bản và Philippines, then phía nam across Đông Nam Á to quần đảo quần đảo Andaman, miền đông Indonesia, quần đảo Solomon và the Torres Straits của New Guinea.
Có nhiều lứa một năm ở Hồng Kông, con trưởng thành bay từ tháng 3 đến tháng 11, đỉnh điểm vào cuối tháng 3, 5 và đầu tháng 10.
Ấu trùng ăn Borreria, Morinda citrifolia và Morinda umbellata, cũng như Pentas lanceolata."
205,id,https://id.wikipedia.org/wiki/Abdul_Haris_Nasution,https://upload.wikimedia.org/wikipedia/commons/a/ac/Abdul_Harris_Nasution.jpg,Abdul Haris Nasution,,Abdul Haris Nasution,,Nederlands: Aankomst van generaal Abdul Harris Nasution van Indonesië op Schiphol 3 mei 1971 English: Indonesian general Abdul Haris Nasution at an event in the Netherlands on 3 May 1971.,,image/jpeg,2172,1629,True,True,True,"Jenderal Besar TNI Dr. Abdul Haris Nasution adalah seorang pahlawan nasional Indonesia yang merupakan salah satu tokoh TNI AD yang menjadi sasaran dalam peristiwa Gerakan 30 September. Selamat dari upaya penculikan tersebut namun Nasution harus kehilangan putrinya Ade Irma Suryani Nasution beserta ajudannya, Lettu Pierre Tendean.
Nasution merupakan konseptor Dwifungsi ABRI yang disampaikan pada tahun 1958 yang kemudian diadopsi selama pemerintahan Soeharto. Konsep dasar yang ditawarkan tersebut merupakan jalan agar ABRI tidak harus berada di bawah kendali sipil, tetapi pada saat yang sama tidak boleh mendominasi sehingga menjadi sebuah kediktatoran militer.
Bersama Soeharto dan Soedirman, Nasution menerima pangkat kehormatan Jenderal Besar yang dianugerahkan pada tanggal 5 Oktober 1997, saat ulang tahun ABRI."
206,id,https://id.wikipedia.org/wiki/The_Amazing_Race_1,https://upload.wikimedia.org/wikipedia/commons/0/01/Colosseum-night.jpg,The Amazing Race 1,Babak 6 (Tunisia → Italia),The Amazing Race 1 / Ringkasan perlombaan / Babak 6 (Tunisia → Italia),Colosseum Roma ditampilkan di Amazing Race 1.,Foto:Jimmy Engelbrecht,,image/jpeg,1200,1600,True,True,True,"The Amazing Race adalah edisi pertama dari acara televisi realitas The Amazing Race. Acara ini ditayangkan secara perdana pada 5 September 2001, dan berakhir pada 13 Desember 2001 di televisi Amerika.
Pengacara dan teman baik Rob Frisbee dan Brennan Swain adalah pemenang dari perlombaan ini.
Musim lengkap dirilis pada DVD pada tanggal 27 September, 2005 yang juga tanggal premier untuk Edisi Keluarga. Kevin & Drew, Lenny & Karyn, Rob & Brennan, dan Joe & Bill membuat komentar untuk DVD."
207,vi,https://vi.wikipedia.org/wiki/Canthium_angustifolium,https://upload.wikimedia.org/wikipedia/commons/1/14/Canthium_angustifolium_01.JPG,Canthium angustifolium,,Canthium angustifolium,,English: Canthium angustifolium,,image/jpeg,3296,2192,True,True,True,Canthium angustifolium là một loài thực vật có hoa trong họ Thiến thảo. Loài này được Roxb. mô tả khoa học đầu tiên năm 1824.
208,war,https://war.wikipedia.org/wiki/Papilio_antonio,https://upload.wikimedia.org/wikipedia/commons/3/31/Illustrations_of_new_species_of_exotic_butterflies_Papilio_XIV.jpg,Papilio antonio,,Papilio antonio,,"English: Plate: Papilio XIV Papilio charicles. Fig. 45. Accepted as Papilio mayo Atkinson, 1874. Papilio antonio. Fig. 46. Accepted as Papilio antonio Hewitson, 1875. Papilio bimaculatus. Fig. 47. (Corrected by note in Vol. V to female of P. Timias.) Accepted as Parides eurimedes (Stoll, 1782).",,image/jpeg,3064,2278,True,True,True,"An Papilio antonio in uska species han Lepidoptera nga ginhulagway ni William Chapman Hewitson hadton 1875. An Papilio antonio in nahilalakip ha genus nga Papilio, ngan familia nga Papilionidae. Waray hini subspecies nga nakalista."
209,jv,https://jv.wikipedia.org/wiki/Taman_Suropati,https://upload.wikimedia.org/wikipedia/commons/a/a1/Taman_Suropati.JPG,Taman Suropati,,Taman Suropati,Taman Suropati,"Bahasa Indonesia: Taman Suropati, Jakarta, Indonesia",,image/jpeg,2112,2816,True,True,True,"Taman Suropati ya iku sawijing taman ing Jakarta, Indonésia. Wiwitane jene taman iki kajupuk saka jeneng Walikota Batavia sepisanan G.J. Bisshop. Taman iki minangka punjering kawasan Menteng, mapan ing antarané patemone telung dalan utama ya iku Menteng Boulevard, Orange Boulevard, lan Nassau Boulevard. Biyene wujudé bukit, banjr diratakake lan lemahe dibuang ing Jl. Besuki. Lapangan iki wiwit ditanduri wit-witan utawa kembang ing taun 1920. Lapangan kang saikine sinebut Taman Suropati iki wiwit taun 1920 wis genteni lapangan bunder sajeroning Rencana Moojen. Taman Suropati kang ngrembuyung, wiwit sapérangan taun kapungkus, dipaesi anthi patung-patung karya pematung saka saindering ASEAN.
Cithakan:Batavia"
210,ceb,https://ceb.wikipedia.org/wiki/Paradigalla_carunculata,https://upload.wikimedia.org/wikipedia/commons/6/69/Paradisier.caroncule.jogo.jpg,Paradigalla carunculata,,Paradigalla carunculata,,English: Long-tailed Paradigalla (Paradigalla carunculata),,image/jpeg,754,575,True,True,True,Espesye sa langgam ang Paradigalla carunculata. Una ning gihulagway ni René-Primevère Lesson ni adtong 1835. Ang Paradigalla carunculata sakop sa kahenera nga Paradigalla sa kabanay nga Paradisaeidae. Giklaseklase sa IUCN ang espesye sa duolang mibahad. Pagka karon wala pay siak nga nalista ubos niini niya.
211,war,https://war.wikipedia.org/wiki/Megalaima_asiatica,https://upload.wikimedia.org/wikipedia/commons/b/bd/Blue-throated_Barbet_%28Megalaima_asiatica%29_on_Kapok_%28Ceiba_pentandra%29_in_Kolkata_W_IMG_4293.jpg,Megalaima asiatica,,Megalaima asiatica,,"English: Blue-throated Barbet Megalaima asiatica in Kolkata, West Bengal, India.",,image/jpeg,600,511,True,True,True,"An Megalaima asiatica in uska species han Aves nga syahan ginhulagway ni John Latham hadton 1790. An Megalaima asiatica in nahilalakip ha genus nga Megalaima, ngan familia nga Ramphastidae. Ginklasipika han IUCN an species komo diri gud kababarak-an."
