,language,page_url,image_url,page_title,section_title,hierarchical_section_title,caption_reference_description,caption_attribution_description,caption_alt_text_description,mime_type,original_height,original_width,is_main_image,attribution_passes_lang_id,page_changed_recently,context_page_description
214,ceb,https://ceb.wikipedia.org/wiki/Dasyatis_laosensis,https://upload.wikimedia.org/wikipedia/commons/3/37/Dasyatis_laosensis.jpg,Dasyatis laosensis,,Dasyatis laosensis,,English: Dasyatis laosensis,,image/jpeg,426,640,True,True,True,Espesye sa pagi ang Dasyatis laosensis. Una ning gihulagway ni Roberts ug Karnasuta ni adtong 1987. Ang Dasyatis laosensis sakop sa kahenera nga Dasyatis sa kabanay nga Dasyatidae. Giklaseklase sa IUCN ang espesye sa nagtikapuo. Pagka karon wala pay siak nga nalista ubos niini niya.
215,vi,https://vi.wikipedia.org/wiki/Lai_Ch%C3%A2u,https://upload.wikimedia.org/wikipedia/commons/b/b2/Lai_Ch%C3%A2u_City_Lake.jpg,Lai Châu,,Lai Châu,Hồ Thuỷ Sơn ở thành phố Lai Châu,English: An man-made lake in the city area,,image/jpeg,1653,3858,True,True,True,"Lai Châu là một tỉnh thuộc vùng Tây Bắc Bộ, Việt Nam.
Năm 2018, Lai Châu là đơn vị hành chính Việt Nam đông thứ 62 về số dân, xếp thứ 61 về Tổng sản phẩm trên địa bàn, xếp thứ 58 về GRDP bình quân đầu người, đứng thứ 46 về tốc độ tăng trưởng GRDP. Với 456.300 người dân, GRDP đạt 14.998 tỉ Đồng, GRDP bình quân đầu người đạt 33 triệu đồng, tốc độ tăng trưởng GRDP đạt 7,23%.
Lai Châu là một tỉnh biên giới, phía bắc giáp nước Cộng hòa Nhân dân Trung Hoa, phía tây và phía tây nam giáp tỉnh Điện Biên, phía đông giáp tỉnh Lào Cai, phía đông nam giáp tỉnh Yên Bái, và phía nam giáp tỉnh Sơn La. Đây là tỉnh có diện tích lớn thứ 10/63 tỉnh thành Việt Nam."
216,fil,https://tl.wikipedia.org/wiki/Bangkok,https://upload.wikimedia.org/wikipedia/commons/8/80/%E6%9B%BC%E8%B0%B7%E5%A4%A7%E7%9A%87%E5%AE%AB.JPG,Bangkok,Galerya,Bangkok / Galerya,,English: Grand Palace in Bangkok 中文（简体）‎: 曼谷大皇宫,,image/jpeg,2337,3948,True,True,True,"Ang Bangkok, opisyal na kilala bilang Krung Thep sa Thai กรุงเทพฯ, ay ang kabisera at pinakamalaking lungsod Thailand, na may opisyal na populasyon na 6,355,144. Ang Bangkok ay nasa 13°45′N 100°31′E, sa silangan ng dalampasigan ng on Ilog Chao Phraya, malapit sa Golpo ng Thailand."
217,vi,https://vi.wikipedia.org/wiki/B%E1%BA%AFc_B%E1%BB%99,https://upload.wikimedia.org/wikipedia/commons/a/a1/Vietnam_Sapa_1.jpeg,Bắc Bộ,Một số hình ảnh,Bắc Bộ / Một số hình ảnh,,English: Sapa in Vietnam,,image/jpeg,1920,2560,True,True,True,"Bắc Bộ là một trong 3 vùng lãnh thổ của Việt Nam. Dân cư Bắc Bộ tập trung đông tại Đồng bằng sông Hồng, dù rằng đồi núi chiếm đa số diện tích Bắc Bộ. Bắc Bộ gồm 3 tiểu vùng là Tây Bắc Bộ, Đông Bắc Bộ và Đồng bằng sông Hồng. Đôi khi 2 tiểu vùng Tây Bắc và Đông Bắc được gộp chung thành Trung du và miền núi phía Bắc.
Bắc Bộ cùng với một phần của Bắc Trung Bộ tùy ngữ cảnh có thể gọi chung là miền Bắc Việt Nam. Khu vực này là vùng lõi lịch sử của Việt Nam, với nhà nước đầu tiên hình thành là Văn Lang. Sau thời Bắc thuộc, dân vùng đất này giành độc lập rồi mở công cuộc Nam tiến. Thời kỳ Trịnh – Nguyễn phân tranh, khu vực này được gọi là Đàng Ngoài.
Thời Pháp thuộc, Bắc Bộ là một xứ bảo hộ lấy tên là Bắc Kỳ, vốn có từ thời vua Minh Mạng của Nhà Nguyễn. Tên gọi Bắc Bộ ra đời từ thời Đế quốc Việt Nam năm 1945. Dưới thời Quốc gia Việt Nam, Bắc Bộ được gọi là Bắc Phần."
218,id,https://id.wikipedia.org/wiki/Kue,http://upload.wikimedia.org/wikipedia/commons/5/57/Kue_bangkit.JPG,Kue,Galeri,Kue / Galeri,,"Bahasa Indonesia: Kue bangkit English: Kue bangkit, cookie made of sago flour 日本語: クエバンキッ（サゴヤシのでん粉で作ったクッキー）",,image/jpeg,2136,2848,True,True,True,"Kue adalah kudapan atau makanan ringan yang bukan makanan utama. Kue biasanya bercita rasa manis atau ada pula yang gurih dan asin. Kue sering kali diartikan sebagai makanan ringan yang dibuat dari adonan tepung, baik tepung beras, tepung sagu, tapioka, ataupun terigu. Kue tradisional Nusantara lazim ditemukan di Indonesia, Malaysia, Singapura, serta Belanda melalui hubungan sejarahnya dengan Indonesia.
Kata ""kue"" berasal dari kata serapan dari Bahasa Hokkian: 粿 koé, hal ini menunjukkan pengaruh seni memasak Tionghoa di Nusantara, beberapa kue memang menunjukkan asal mulanya dari China seperti kue bakpia. Kebanyakan kue basah adalah kue tradisional Nusantara, sementara beberapa kue lain seperti lapis legit, risoles, pastel dan panekuk menunjukkan pengaruh Eropa, yaitu Belanda dan Portugis. Pada awalnya istilah kue memang digunakan untuk menyebut kue tradisional dan kue peranakan Tionghoa, akan tetapi kini dalam Bahasa Indonesia istilah ini telah meluas menjadi istilah yang memayungi berbagai jenis makanan ringan berbahan adonan tepung, biasanya dari tepung terigu atau tepung beras, termasuk untuk menyebut kue basah, kue kering, kue pastri, dan kue bolu."
219,vi,https://vi.wikipedia.org/wiki/Qu%E1%BA%A7n_%C4%91%E1%BA%A3o_Ho%C3%A0ng_Sa,https://upload.wikimedia.org/wikipedia/commons/4/45/HoangSaVN-DongNamA1687.jpg,Quần đảo Hoàng Sa,"Thời chúa Nguyễn, nhà Tây Sơn và nhà Nguyễn","Quần đảo Hoàng Sa / Lịch sử / Quan điểm của Việt Nam / Thời chúa Nguyễn, nhà Tây Sơn và nhà Nguyễn",,"Quần đảo Hoàng Sa (Paracel), với tên gọi ""Baixos de Chapar ou de Pulls Scir"" trong Vịnh Cochin Chine (Golfe de la Cochin Chine), phần phía đông bắc của bản đồ khu vực Đông Nam Á do Jean-Baptiste Nolin (1657-1708) vẽ xong năm 1687.",,image/jpeg,1800,3150,True,True,True,"Quần đảo Hoàng Sa, hay quần đảo Tây Sa, còn được biết đến qua tên gọi quốc tế phổ biến bằng tiếng Anh là Paracel Islands, là một nhóm khoảng 30 đảo, bãi san hô và mỏm đá ngầm nhỏ ở Biển Đông, hiện trong tình trạng tranh chấp lãnh thổ. Quần đảo nằm cách miền Trung Việt Nam khoảng một phần ba khoảng cách đến những đảo phía bắc của Philippines; cách đảo Lý Sơn của Việt Nam khoảng 200 hải lý và cách đảo Hải Nam của Trung Quốc khoảng 230 hải lý. Chữ Hoàng Sa có nghĩa là ""cát vàng"".
Phía Việt Nam cho rằng các chính quyền của họ từ thế kỷ 17-18 đã tổ chức khai thác quần đảo hàng năm kéo dài theo mùa. Đến đầu thế kỷ XIX, nhà Nguyễn Việt Nam với tư cách nhà nước đã chính thức xác lập chủ quyền trên quần đảo. Các hoạt động thực thi chủ quyền của nhà Nguyễn được bắt đầu có thể muộn hơn các triều đại Trung Hoa nhưng với mật độ mau hơn trong thế kỷ XIX: các năm 1803, 1816, 1821, 1835, 1836, 1837, 1838, 1845, 1847, 1856."
220,vi,https://vi.wikipedia.org/wiki/Ng%C6%B0%E1%BB%9Di_%C3%8A_%C4%90%C3%AA,https://upload.wikimedia.org/wikipedia/commons/2/23/Mountains_in_Cu_Ewi.jpg,Người Ê Đê,Hình ảnh,Người Ê Đê / Hình ảnh,,English: Mountains in Cu EwiTiếng Việt: Núi đồi của xã Cư Ewi,,image/jpeg,2112,2816,True,True,True,"Người Ê Đê là một dân tộc có vùng cư trú là miền trung Việt Nam, đông bắc Campuchia, nam Lào và đông Thái Lan.
Tại Việt Nam người Ê Đê được công nhận trong số 54 dân tộc tại Việt Nam.
Người Ê Đê nói tiếng Ê Đê một ngôn ngữ thuộc phân nhóm ngôn ngữ Chăm là ngôn ngữ thuộc ngữ chi Malay-Polynesia của ngữ hệ Nam Đảo. Người Ê Đê thuộc nhóm chủng tộc Austronesia.
Trước năm 1975, tại miền nam Việt Nam, trong văn bản hành chính của Việt Nam Cộng hoà, người Ê Đê được gọi là người Rađê. Theo tài liệu của Ủy ban Dân tộc Chính phủ Việt Nam dân số người Ê Đê thống kê ngày 01/04/2009 là khoảng 331.194 người, xếp thứ 11 về số lượng trong cộng đồng các dân tộc Việt Nam. Người Ê Đê hiện nay khá đặc trưng, nổi bật là một cộng đồng có xu hướng tương đối thống nhất ý thức dân tộc, cũng là một cộng đồng dân tộc-tôn giáo khá rõ nét với hơn 70% dân số ảnh hưởng của đạo Tin Lành."
221,jv,https://jv.wikipedia.org/wiki/Amitabha,https://upload.wikimedia.org/wikipedia/commons/a/a6/Amitabha.png,Amitabha,,Amitabha,Lukisan Buda Amitabha dhedhasar Katrangan Sutra Pagesangan Tanpa Winates (Hanzi: 佛說大乘無量壽莊嚴清淨平等覺經科註),English: Portrait of Amitabha,,image/png,776,443,True,True,True,"Amitābha inggih punika satunggaling Buda surgawi ingkang dipunandharaken wonten ing kitab suci Tipiṭaka aliran Buda Mahāyāna. Amitābha inggih punika buddha utama ing sekte Tanah Murni ingkang ngrembaka, utamanipun wonten ing Asia Timur. Miturut kitab punika, Amitābha dados Buda amargi saking tumindak ingkang becik saking pagesangan masa rumiyin ingkang boten kaétang cacahipun minangka Bodhisattva ingkang nama Dharmakāra. ""Amitābha"" saged dipunterjemahaken minangka ""Cahya Tanpa Winates"", amargu punika Amitabha asring dipunsebut minangka ""Buda kanthi Cahya Tanpa Winates""."
222,id,https://id.wikipedia.org/wiki/Goa_Gajah,https://upload.wikimedia.org/wikipedia/commons/5/51/COLLECTIE_TROPENMUSEUM_Badplaats_bij_de_Pura_Goa_Gajah_of_Olifantsgrot_TMnr_20027325.jpg,Goa Gajah,Bentuk dan arkeologi,Goa Gajah / Bentuk dan arkeologi,"Pemandian, setelah rekonstruksi 1971",English: Bathing place at the Pura Goa Gajah or Elephant Cave Nederlands: Dia. Badplaats bij de Pura Goa Gajah of Olifantsgrot,,image/jpeg,700,700,True,True,True,"Gua Gajah adalah gua buatan dari masa purbakala yang berfungsi sebagai tempat ibadah. Gua ini terletak di Desa Bedulu, Kecamatan Blahbatuh, Kabupaten Gianyar, Bali; berjarak kurang lebih 27 km dari Denpasar."
223,ceb,https://ceb.wikipedia.org/wiki/Amphoe_Lat_Bua_Luang,https://upload.wikimedia.org/wikipedia/commons/3/30/%E0%B8%84%E0%B8%A5%E0%B8%AD%E0%B8%87%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%A2%E0%B8%B2%E0%B8%9A%E0%B8%B1%E0%B8%99%E0%B8%A5%E0%B8%B7%E0%B8%AD_-_panoramio.jpg,Amphoe Lat Bua Luang,,Amphoe Lat Bua Luang,,คลองพระยาบันลือ,,image/jpeg,2448,3264,True,True,True,"Distrito ang Amphoe Lat Bua Luang sa Thayland. Nahimutang ni sa lalawigan sa Changwat Phra Nakhon Si Ayutthaya, sa sentro nga bahin sa nasod, 50 km sa amihanan sa Bangkok ang ulohan sa nasod. Adunay 36,186 ka molupyo. Naglangkob kin og 200 ka kilometro kwadrado.
Ang yuta sa Amphoe Lat Bua Luang kay daghan kaayong patag.
Amphoe Lat Bua Luang may sa mosunod nga mga subdibisyon:
Lat Bua Luang
Lak Chai
Sam Mueang
Phraya Banlue
Singhanat
Khu Salot
Khlong Phraya Banlue
Ang klima nga savanna. Ang kasarangang giiniton 26 °C. Ang kinainitan nga bulan Abril, sa 28 °C, ug ang kinabugnawan Enero, sa 24 °C. Ang kasarangang pag-ulan 1,432 milimetro matag tuig. Ang kinabasaan nga bulan Septiyembre, sa 372 milimetro nga ulan, ug ang kinaugahan Disyembre, sa 5 milimetro."
224,ceb,https://ceb.wikipedia.org/wiki/Glycine_max,https://upload.wikimedia.org/wikipedia/commons/5/5d/Soybean_Oil%2C_Meal_and_Beans_%2810059732523%29.jpg,Glycine max,Matang nga nahiubos,Glycine max / Matang nga nahiubos,,"If used, credit must be given to the United Soybean Board or the Soybean Checkoff.",,image/jpeg,2475,3750,True,True,True,"Espesye sa sitaw nga una nga gihulagway ni Carl von Linné, ug nga gihatagan sa eksakto nga ngalan ni Elmer Drew Merrill ang Glycine max. Ang Glycine max sakop sa kahenera nga Glycine sa kabanay nga Fabaceae."
225,ceb,https://ceb.wikipedia.org/wiki/Rhodonessa_caryophyllacea,https://upload.wikimedia.org/wikipedia/commons/e/e2/RhodonessaGronvold.jpg,Rhodonessa caryophyllacea,,Rhodonessa caryophyllacea,,English: The Pink-headed Duck Rhodonessa caryophyllacea = Rhodonessa caryophyllacea (Pink-headed Duck) Français&#160;: The Pink-headed Duck Rhodonessa caryophyllacea = Rhodonessa caryophyllacea (Nette à cou rose),,image/jpeg,988,1684,True,True,True,Espesye sa langgam nga una nga gihulagway ni John Latham ni adtong 1790 ang Rhodonessa caryophyllacea. Ang Rhodonessa caryophyllacea sakop sa kahenera nga Rhodonessa sa kabanay nga itik. Giklaseklase sa IUCN ang espesye sa kritikal nga nagtikapuo. Pagka karon wala pay siak nga nalista ubos niini niya.
226,id,https://id.wikipedia.org/wiki/Happy_Salma,https://upload.wikimedia.org/wikipedia/commons/2/2e/JOZZ0136_edited1.jpg,Happy Salma,,Happy Salma,,Bahasa Indonesia: Photo by Jozz Felix,,image/jpeg,8256,6192,True,True,True,Happy Salma adalah seorang aktris berkebangsaan Indonesia yang juga lintas profesi menjadi produser pertunjukan teater dan pengusaha perhiasan. Termasuk dalam salah satu tokoh paling berpengaruh di Asia tahun 2020 versi Majalah Malaysia Tatler.
227,vi,https://vi.wikipedia.org/wiki/USS_America_(CV-66),https://upload.wikimedia.org/wikipedia/commons/6/68/USS_America_%28CV-66%29_insignia_1963.png,USS America (CV-66),,USS America (CV-66),,"English: Coat of arms of the U.S. Navy aircraft carrier USS America (CV-66). Blazon SHIELD: Per chevron Gules and Argent, in base a rattlesnake coiled to strike Azure and in chief two Pheons points up Or. CREST: On a wreath Argent and Gules in front of a wreath of oak Or, a ship’s mast flying the flag as purported to have been flown over the Serapis after its capture by John Paul Jones above a full sail Gules charged with a lion passant guardant of the third. MOTTO: On a scroll Argent doubled of the like the words “DON’T TREAD ON ME”, Gules. The words “DON’T TREAD ON ME” as the ship’s motto best reflect the spirit and traditions contained within the name “AMERICA”. SUPPORTERS: On either side in front of three waves by the sea Azure and Argent a sea stag Or, having suspended from their necks by a chain of the second an escutcheon of the first, that to Dexter charged with a mullet and that to sinister with a FLEUR-DE-LIS both of the second. Symbolism SHIELD: The role of the Continental Navy in the American Revolution and of John Paul Jones as an outstanding figure throughout that conflict is the basic theme of the design. The two arrowheads (or pheons as they are known in heraldry) are symbolic of the welding of sea and Air Forces into a single mighty weapon, the Aircraft Carrier. The white of the field on which the rattler is depicted is an allusion to the ships sent to our assistance under the Bourbon Flag of France while the coiled rattlesnake was a symbol in popular use on captains´ flags in the Continental Marine. The Crest, showing an American flag (A type reputed to have been flown by the captured Serapis while in the Dutch Harbor of the Texel) flying above a British sail all in front of a golden oak wreath, symbolizes the most glorious event of John Paul Jones Naval career, The Battle of the Bonhomme Richard under his command with HMS Serapis. He defeated the Serapis in a desperate fight and as his own ship the Richard was mortally damaged, Jones sailed the Serapis into the Texel in Holland. The two stags represented on John Paul Jones´ coat of arms have been adapted as sea stags and used as supporters, attesting to his lifelong dedication and devotion to the naval service. The shields pendent from their necks testify to the honors bestowed upon Jones both by France, a country he loved and honored and by the United States, his adopted homeland.",,image/png,1836,1841,True,True,True,"USS America là một siêu hàng không mẫu hạm lớp Kitty Hawk được Hải quân Hoa Kỳ chế tạo trong thập niên 1960. Nhập biên chế năm 1965, nó trải qua phần lớn quãng đời hoạt động phục vụ tại Đại Tây Dương và Địa Trung Hải, nhưng cũng từng được biệt phái ba lượt sang khu vực Thái Bình Dương trong giai đoạn Chiến tranh Việt Nam. Nó cũng tham gia các Chiến dịch Lá chắn Sa mạc và Bão táp Sa mạc tại vùng vịnh Ba Tư đầu Thập niên 1990 trước khi xuất biên chế năm 1996.
America là chiếc tàu sân bay đầu tiên được sử dụng làm mục tiêu thử nghiệm vũ khí kể từ Chiến dịch Crossroads năm 1946. Sau khi trải qua bốn tuần lễ thử nghiệm vào năm 2005, nó bị đánh đắm tại vị trí về phía Đông Nam mũi Hatteras, bất chấp sự phản đối của nhiều cựu thủy thủ đoàn con tàu muốn giữ lại con tàu như một tàu bảo tàng. Nó là chiếc tàu chiến lớn nhất từng bị đánh đắm."
228,vi,https://vi.wikipedia.org/wiki/Qu%E1%BA%A3ng_Ng%C3%A3i,https://upload.wikimedia.org/wikipedia/commons/5/5d/TPQUANGNGAI.jpg,Quảng Ngãi,,Quảng Ngãi,Thành phố Quảng Ngãi nhìn từ sông Trà Khúc,Tiếng Việt: Thành phố nhìn từ sông Trà Khúc English: Trà Khúc river passing through Quảng Ngãi City 한국어: 꽝응아이시를 관통하는 짜쿡강,,image/jpeg,367,550,True,True,True,"Quảng Ngãi là một tỉnh ven biển nằm ở vùng Duyên hải Nam Trung Bộ, Việt Nam. Tỉnh lỵ là thành phố Quảng Ngãi, cách thành phố Hồ Chí Minh 820 km về phía Nam, cách thành phố Đà Nẵng 146 km về phía Bắc và cách Hà Nội 908 km về phía Bắc tính theo đường Quốc Lộ 1A.
Năm 2018, Quảng Ngãi là đơn vị hành chính Việt Nam đông thứ 19 về số dân, xếp thứ 27 về Tổng sản phẩm trên địa bàn, xếp thứ 20 về GRDP bình quân đầu người, đứng thứ 13 về tốc độ tăng trưởng GRDP. Với 1.272.800 người dân, GRDP đạt 73.568 tỉ ồng, GRDP bình quân đầu người đạt 57,8 triệu đồng, tốc độ tăng trưởng GRDP đạt 9,60%
Đường bờ biển Quảng Ngãi có chiều dài khoảng 129 km với vùng lãnh hải rộng lớn 11.000 km² và 6 cửa biển vốn giàu nguồn lực hải sản với nhiều bãi biển đẹp. Quảng Ngãi nằm trong vùng kinh tế trọng điểm miền Nam Trung Bộ được Chính phủ chọn khu vực Dung Quất để xây dựng nhà máy lọc dầu đầu tiên của Việt Nam. Tỉnh Quảng Ngãi tái lập vào ngày 1 tháng 7 năm 1989 trên cơ sở tách tỉnh Nghĩa Bình thành 2 tỉnh Quảng Ngãi và Bình Định."
229,fil,https://tl.wikipedia.org/wiki/Miss_Earth,https://upload.wikimedia.org/wikipedia/commons/9/9a/Miss_Earth_2002_Winifred_Omwakwe_%28Kenya%29.jpg,Miss Earth,Galeriya ng Miss Earth,Miss Earth / Galeriya ng Miss Earth,,English: Winfred Adah Omwakwe is the first black representative and first from the African region to hold the Miss Earth title. She is also the first woman from Kenya to hold a major international beauty pageant title when she formally succeeded Džejla Glavović of Bosnia &amp; Herzegovina as Miss Earth 2002. Glavović was stripped of her title for failing to fulfill her duties,,image/jpeg,200,146,True,True,True,Ang Miss Earth ay isang taunang timpalak ng kagandahan na nagsusulong ng pangangalaga ng kapaligiran.
230,id,https://id.wikipedia.org/wiki/Julien_Faubert,https://upload.wikimedia.org/wikipedia/commons/8/87/Faubert0410.JPG,Julien Faubert,,Julien Faubert,,English: West Ham player Julien Faubert warming-up before their 3-2 home win at Upton Park on 24 April 2010 against Wigan,,image/jpeg,1173,806,True,True,True,"Julien Alex Thomas Faubert adalah seorang pesepakbola asal Prancis yang bermain untuk Étoile Fréjus Saint-Raphaël dan mewakili timnas Prancis, serta Martinique. Ia berposisi sebagai gelandang."
231,th,https://th.wikipedia.org/wiki/Nepenthes_maxima,https://upload.wikimedia.org/wikipedia/commons/1/14/Nepmaxneo1.jpg,Nepenthes maxima,ลูกผสมทางธรรมชาติ,Nepenthes maxima / ลูกผสมทางธรรมชาติ,,Nepenthes maxima &#215; Nepenthes neoguineensis from New Guinea,,image/jpeg,640,480,True,True,True,Nepenthes maxima หรือมีอีกชื่อหนึ่งว่า Great Pitcher-Plant เป็นพืชกินสัตว์ในสกุลหม้อข้าวหม้อแกงลิง มีการกระจายตัวกว้างครอบคลุมเกาะซูลาเวซี ในหมู่เกาะนิวกินี และหมู่เกาะโมลุกกะ มันเป็นญาติใกล้ชิดกับ N. eymae.
232,vi,https://vi.wikipedia.org/wiki/H%27M%C3%B4ng,http://upload.wikimedia.org/wikipedia/commons/0/04/Nhat_ky_hanh_trinh_03127.jpg,H'Mông,Người H'Mông ở Việt Nam,H'Mông / Dân số và địa bàn cư trú / Người H'Mông ở Việt Nam,,Tiếng Việt: Người Mông ở bản Tả Phìn,,image/jpeg,960,1280,True,True,True,"Người H'Mông, là một nhóm dân tộc có địa bàn cư trú truyền thống là Trung Quốc và các nước lân cận thuộc tiểu vùng Đông Nam Á là Lào, Việt Nam, Thái Lan và Myanmar.
Người H'Mông nói tiếng H'Mông, một ngôn ngữ chính trong ngữ hệ H'Mông-Miền. Tiếng H'Mông vốn chưa có chữ viết, hiện dùng phổ biến là chữ Hmông Latin hóa và một phần là chữ Pahawh Hmông, được lập từ năm 1953.
Tại Việt Nam người H'Mông là một trong các dân tộc thiểu số có dân số đáng kể trong số 54 dân tộc tại Việt Nam. Tên gọi dân tộc được ông Cư Hòa Vần nêu ra là ""Mông"" hoặc ""HMôngz"".
Tại Lào họ được gọi là người Mèo. Tại Thái Lan theo tiếng Thái là แม้ว Maew hay ม้ง H'Mông.
Tại Trung Quốc, họ được gọi là Miêu, và tên gọi này được dùng trong văn liệu quốc tế là Miao, như trong tiếng Anh Miao people. Người Miêu được chính phủ Trung Quốc công nhận là một trong 55 dân tộc thiểu số tại Trung Quốc. Người Miêu tạo thành nhóm dân tộc lớn thứ 5 tại Trung Quốc.
Người H'Mông được coi bao gồm các phân nhóm: H'Mông, Hmu, Hmao và Ghao Xong. Bên ngoài Trung Quốc thì chủ yếu thuộc phân nhóm H'Mông."
233,vi,https://vi.wikipedia.org/wiki/A._Hamid_Arief,https://upload.wikimedia.org/wikipedia/commons/3/31/A._Hamid_Arief%2C_c._1960.jpg,A. Hamid Arief,,A. Hamid Arief,A. Hamid Arief khoảng năm 1960,"English: Indonesian actor A. Hamid Arief in a promotional still from Tati Studio, Jakarta. Restoration of File:A. Hamid Arief, c. 1960 - Before restoration.jpg",,image/jpeg,6535,5240,True,True,True,"Abdul Hamid Arief là một diễn viên người Indonesia đã tham gia diễn xuất trong hơn một trăm hai mươi bộ phim. Sinh ra ở Batavia, Tây Ấn Hà Lan, anh bắt đầu sự nghiệp diễn xuất của mình trước khi chuyển sang đóng phim với Anggrek Bulan. Vai diễn đầu tiên này, và vai diễn đầu tiên của anh được công nhận, là nhân vật tiêu đề trong Pangeran Hamid. Trong nhiều thập kỷ, ông là một diễn viên điện ảnh có rất nhiều vai diễn, thường tham gia diễn xuất trong bốn hoặc năm phim mỗi năm. Ông cũng đã diễn xuất trong một số phim truyền hình."
234,id,https://id.wikipedia.org/wiki/KRL_Commuter_Line,https://upload.wikimedia.org/wikipedia/commons/0/05/TM_05-110F_at_Manggarai_Station.jpg,KRL Commuter Line,KRL eks Tokyo Metro,KRL Commuter Line / Armada KRL / KRL AC / KRL eks Tokyo Metro,,English: Former Tokyo Metro 05 series EMU set 110 on the KCJ Bogor/Depok-Jatinegara Line at Manggarai Station in Indonesia,,image/jpeg,3456,4608,True,True,True,"KRL Commuter Line yang juga dikenal sebagai KRL Jabodetabek adalah layanan kereta rel listrik komuter yang dioperasikan oleh PT Kereta Commuter Indonesia, anak perusahaan dari PT Kereta Api Indonesia. KRL telah beroperasi di wilayah Jakarta sejak tahun 1925, hingga kini melayani rute komuter di wilayah DKI Jakarta, Kota Depok, Kota Bogor, Kabupaten Bogor, Kota Bekasi, Kabupaten Bekasi, Kabupaten Lebak, Kota Tangerang, dan Kota Tangerang Selatan."
235,vi,https://vi.wikipedia.org/wiki/Cerithidea_cingulata,https://upload.wikimedia.org/wikipedia/commons/9/95/Cerithidea_%28Cerithideopsilla%29_cingulata_-_Osaka_Museum_of_Natural_History_-_DSC07745.JPG,Cerithidea cingulata,Hình ảnh,Cerithidea cingulata / Hình ảnh,,"English: Pirenella cingulata (Gmelin, 1791) Exhibit in the Osaka Museum of Natural History, Osaka, Japan. Photography was permitted in the museum without restriction.",,image/jpeg,2407,1948,True,True,True,"Cerithidea cingulata là một loài ốc biển kích thước trung bình-nhỏ hoặc mud snails, là động vật thân mềm chân bụng sống ở biển trong họ Potamididae."
236,id,https://id.wikipedia.org/wiki/Perodua,https://upload.wikimedia.org/wikipedia/commons/5/56/Perodua_Viva_%28first_generation%29_%28front%29%2C_Kuala_Lumpur.jpg,Perodua,Galeri,Perodua / Galeri,,"The front of a first generation Perodua Viva (EZ), in Pudu, Kuala Lumpur, Malaysia.",,image/jpeg,1436,2192,True,True,True,"Perodua adalah perusahaan mobil Malaysia yang kedua setelah Proton. Diluncurkan pada 27 Agustus 1994, pabriknya terletak di daerah seluas 80 hektar di Serendah, Selangor. Nama Perodua merupakan singkatan untuk ""Perusahaan Automobil Kedua"". Perodua merupakan perusahaan otomotif lokal Malaysia yang memproduksi dan mendistribusikan produk-produk Daihatsu di Malaysia dengan merk Perodua. Perusahaan ini merupakan mitra lokal Daihatsu dan Toyota di Malaysia."
237,ceb,https://ceb.wikipedia.org/wiki/Hystrix_javanica,https://upload.wikimedia.org/wikipedia/commons/e/e3/Landak_Jawa_Hystrix_javanica.JPG,Hystrix javanica,,Hystrix javanica,,"English: Sunda Porcupine (Hystrix javanica), Ragunan Zoo, Jakarta, Indonesia. 日本語: ジャワヤマアラシ Bahasa Indonesia: Landak jawa",,image/jpeg,1199,1598,True,True,True,Espesye sa mangungutkut nga una nga gihulagway ni F ang Hystrix javanica. Cuvier ni adtong 1823. Ang Hystrix javanica sakop sa kahenera nga Hystrix sa kabanay nga Hystricidae. Giklaseklase sa IUCN ang espesye sa kinaminosang kalabotan. Pagka karon wala pay siak nga nalista ubos niini niya.
238,fil,"https://tl.wikipedia.org/wiki/Naval,_Biliran",https://upload.wikimedia.org/wikipedia/commons/4/47/Naval%2C_Biliran.JPG,"Naval, Biliran",,"Naval, Biliran",,"English: A street in Naval, Biliran in the Philippines.",,image/jpeg,3216,4288,True,True,True,"Ang Bayan ng Naval ay isang ika-5 klaseng bayan at kabisera ng lalawigan ng Biliran, Pilipinas. Ayon sa 2015 senso, ito ay may populasyon na 54,692 sa may 11,778 na kabahayan."
