,language,page_url,image_url,page_title,section_title,hierarchical_section_title,caption_reference_description,caption_attribution_description,caption_alt_text_description,mime_type,original_height,original_width,is_main_image,attribution_passes_lang_id,page_changed_recently,context_page_description
223,id,https://id.wikipedia.org/wiki/Wahidin_Halim,https://upload.wikimedia.org/wikipedia/commons/3/3b/Wahidin_Halim_Tangerang.jpg,Wahidin Halim,Wali kota Tangerang 2003-2013,Wahidin Halim / Karier politik / Wali kota Tangerang 2003-2013,Potret resmi Wahidin Halim ketika menjabat sebagai Wali Kota Tangerang,English: Wahidin Halim as Mayor of Tangerang,,image/jpeg,448,299,True,True,True,"Dr. Drs. H. Wahidin Halim, M.Si. adalah seorang pengusaha Indonesia dan politisi Partai Demokrat yang menjabat sebagai Gubernur Banten sejak 12 Mei 2017. Wahidin Halim diusung oleh Partai Demokrat menjadi Wali kota Tangerang dengan wakil Arief Rachadiono Wismansyah. Dia mengundurkan diri dari jabatan Wali kota Tangerang karena akan mencalonkan diri sebagai DPR RI 2014-2019, dan digantikan oleh wakilnya Arief Rachadiono Wismansyah. Saat di DPR RI Wahidin menjabat Wakil Ketua Komisi II DPR RI dari Fraksi Demokrat mewakili Dapil Banten III. Selanjutnya ia memenangkan pilkada Banten 2017 bersama wakilnya Andika Hazrumy. Wahidin Halim juga merupakan adik dari Mantan Menteri Luar Negeri Republik Indonesia 2001-2009, Hassan Wirajuda. Wahidin Halim pernah menjabat sebagai Wali kota Tangerang selama 2 periode dari 2003-2013."
224,ceb,https://ceb.wikipedia.org/wiki/Rehderodendron,https://upload.wikimedia.org/wikipedia/commons/2/2e/Rehderodendron_macrocarpum_fruit.jpg,Rehderodendron,,Rehderodendron,,English: Photo of Rehderodendron macrocarpum fruit at the UBC Botanical Garden in Vancouver,,image/jpeg,1824,1500,True,True,True,"Henero sa mga tanom nga bulak ang Rehderodendron. Ang Rehderodendron sakop sa kabanay nga Styracaceae.
Mao ni ang iyang kladogram matod sa Catalogue of Life:"
225,vi,"https://vi.wikipedia.org/wiki/Santa_Marcela,_Apayao",http://upload.wikimedia.org/wikipedia/commons/3/34/Ph_locator_apayao_santa_marcela.png,"Santa Marcela, Apayao",,"Santa Marcela, Apayao",,English: Map of Apayao showing the location of Santa Marcela,Vị trí của Santa Marcela.,image/png,300,300,True,True,True,"Santa Marcela là một đô thị cấp năm ở tỉnh Apayao, Philippines. Theo điều tra dân số năm 2015, đô thị này có trong 13.613 người trong."
226,vi,https://vi.wikipedia.org/wiki/Theerathon_Bunmathan,https://upload.wikimedia.org/wikipedia/commons/3/3a/Theerathon_Bunmathan_201910001.jpg,Theerathon Bunmathan,,Theerathon Bunmathan,,Theerathon Bunmathan at the Asian Cup 2019,,image/jpeg,800,1200,True,True,True,"Theerathon Bunmathan, còn được biết đến với tên đơn giản Aum, là cầu thủ bóng đá chuyên nghiệp người Thái Lan thi đấu ở vị trí hậu vệ trái cho Yokohama F. Marinos và đội tuyển quốc gia Thái Lan."
227,id,https://id.wikipedia.org/wiki/Toyota_Voxy,https://upload.wikimedia.org/wikipedia/commons/a/a6/2018_Toyota_Noah_X_%28facelift%29.jpg,Toyota Voxy,Galeri,Toyota Voxy / Galeri,,"English: A 2018 Toyota Noah taken in Kowloon, Hong Kong",,image/jpeg,2941,4608,True,True,True,"Toyota Voxy adalah mobil MPV ukuran menengah yang diproduksi oleh Toyota untuk pasar Jepang dan Indonesia. Voxy memiliki saudara kembar yang bernama Toyota Noah dan Toyota Esquire.
Toyota Noah generasi ketiga diperkenalkan pada bulan Januari 2014 yang menghadirkan bahasa desain baru, sistem keselamatan baru, interior baru, dan untuk pertama kalinya sistem berhenti mesin untuk meningkatkan ekonomi bahan bakar. Noah adalah MPV ukuran menengah Toyota, diposisikan antara Sienta dan Estima. Seperti para pesaingnya, Nissan Serena dan Honda Stepwgn, MPV keluarga ini ditujukan untuk keluarga dengan anak-anak daripada untuk bisnis sopir, yang dipasarkan dengan Alphard / Vellfire. Hong Kong adalah pasar utama Toyota lainnya untuk Noah. Toyota Noah 2014 memperkenalkan bumper depan dan belakang baru yang lebih agresif dan lampu depan yang didesain ulang. Interior menggabungkan tirai jendela samping dan berbagai kenyamanan lainnya seperti banyak penyesuaian untuk kursi kapten baris tengah. Selain itu, ini juga merupakan Toyota MPV pertama yang memiliki pintu geser satu sentuhan."
228,vi,https://vi.wikipedia.org/wiki/Sultan_Kudarat,https://upload.wikimedia.org/wikipedia/commons/f/f6/Provincial_Capitol%2C_Sultan_Kudarat_Province%2C_Philippines.JPG,Sultan Kudarat,,Sultan Kudarat,,This is a photo of a cultural heritage property in the Philippines with ID PH-XX-XXXX,,image/jpeg,1200,1600,True,True,True,"Sultan Kudarat là một tỉnh của Philippines thuộc vùng SOCCKSARGEN ở Mindanao. Tỉnh lị là Isulan. Tỉnh giáp với Maguidanao và Cotabato ở phái bắc, Nam Cotabato và Sarangani ở phía nam, Davao del Sur ở phía đong và Biển Celebes ở phía tây."
229,vi,https://vi.wikipedia.org/wiki/Srey_Santhor,https://upload.wikimedia.org/wikipedia/commons/6/64/Aksar_Khmer.png,Srey Santhor,,Srey Santhor,,"English: A rendering of the Khmer script that reads 'aksar khmer' (lit., Khmer letters). This graphic was created in GIMP with a font named 'Khmer OS Metal Chrieng.' This font represents the traditional style of Khmer as it was often slanted in most publications.",,image/png,166,378,True,True,True,"Srey Santhor là một huyện thuộc tỉnh Kampong Cham, Campuchia. Huyện lị là thị trấn Srey Santhor nằm trên bờ nam của sông Mekong khoảng nửa đường từ Phnom Penh đến tỉnh lị Kampong Cham. Không có đường thẳng tại huyện và chủ yếu giao thông là bằng thuyền, tuy nhien một cây cầu đang được xây dựng. Srey Santhor nằm ở phái tây nam của Kampong Cham và có ranh giới với các tỉnh Kandal và Prey Veng."
230,ceb,https://ceb.wikipedia.org/wiki/Microdevario_kubotai,https://upload.wikimedia.org/wikipedia/commons/a/ab/Microdevario_kubotai-hires.jpg,Microdevario kubotai,,Microdevario kubotai,,English: Microdevario kubotai Deutsch: Microdevario kubotai,,image/jpeg,415,800,True,True,True,Espesye sa isda nga una nga gihulagway ni Maurice Kottelat ug Witte ni adtong 1999 ang Microdevario kubotai. Ang Microdevario kubotai sakop sa kahenera nga Microdevario sa kabanay nga karpa. Giklaseklase sa IUCN ang espesye sa kinaminosang kalabotan. Pagka karon wala pay siak nga nalista ubos niini niya.
231,id,https://id.wikipedia.org/wiki/Bibingka,https://upload.wikimedia.org/wikipedia/commons/2/21/Bibingka%2C_Manila_-_7th_day-_Trip_to_Tagaytay.jpg,Bibingka,Galeri,Bibingka / Galeri,,Bibingka homecookingrocks.com/bibingka-and-puto-bumbong/,,image/jpeg,1201,1600,True,True,True,Bibingka adalah jenis kue nasi dari Filipina yang secara tradisional dimakan saat Natal.
232,vi,https://vi.wikipedia.org/wiki/Diplazium_dilatatum,https://upload.wikimedia.org/wikipedia/commons/1/18/Gardenology.org-IMG_2388_rbgs11jan.jpg,Diplazium dilatatum,Hình ảnh,Diplazium dilatatum / Hình ảnh,,"English: Photographed at the Royal Botanic Gardens Sydney (Australia) in January English: This photo is from Gardenology.org and is available under CC-BY-SA 3.0 license. If you use it, please include attribution to Gardenology.org, with a link if the media allows it. If the name is missing, click here. This work is free and may be used by anyone for any purpose. If you wish to use this content, you do not need to request permission as long as you follow any licensing requirements mentioned on this page. Wikimedia Foundation has received an e-mail confirming that the copyright holder has approved publication under the terms mentioned on this page. This correspondence has been reviewed by an OTRS member and stored in our permission archive. The correspondence is available to trusted volunteers&#160;as ticket #2010122210000934. If you have questions about the archived correspondence, please use the OTRS noticeboard. Ticket link: https://ticket.wikimedia.org/otrs/index.pl?Action=AgentTicketZoom&amp;TicketNumber=2010122210000934",,image/jpeg,1200,1600,True,True,True,Diplazium dilatatum là một loài thực vật có mạch trong họ Woodsiaceae. Loài này được Blume miêu tả khoa học đầu tiên năm 1828.
233,id,https://id.wikipedia.org/wiki/Mohd_Safiq_Rahim,https://upload.wikimedia.org/wikipedia/commons/2/2e/Safiq_Rahim.jpg,Mohd Safiq Rahim,,Mohd Safiq Rahim,,English: Safiq Rahim,,image/jpeg,336,245,True,True,True,"Mohd Safiq Rahim adalah pemain sepak bola Malaysia. Saat ini, ia bermain untuk Selangor FA. Safiq juga merupakan anggota dari tim nasional senior, U-23, dan pernah juga membela U-20 Malaysia."
234,vi,https://vi.wikipedia.org/wiki/S%C3%A2n_bay_qu%E1%BB%91c_t%E1%BA%BF_N%E1%BB%99i_B%C3%A0i,https://upload.wikimedia.org/wikipedia/commons/6/64/S%C3%A2n_bay_N%E1%BB%99i_B%C3%A0i.jpg,Sân bay quốc tế Nội Bài,Hình ảnh,Sân bay quốc tế Nội Bài / Hình ảnh,,"Tiếng Việt: Sân bay Quốc tế Nội Bài, Việt Nam",,image/jpeg,1288,1936,True,True,True,"Sân bay quốc tế Nội Bài, tên giao dịch chính thức: Cảng hàng không quốc tế Nội Bài, tiếng Anh: Noi Bai International Airport là cảng hàng không quốc tế lớn nhất của miền Bắc Việt Nam, phục vụ chính cho Thủ đô Hà Nội và vùng lân cận, thay thế cho sân bay Gia Lâm cũ. Sân bay Nội Bài là trung tâm hoạt động chính cho Vietnam Airlines, VietJet Air, Pacific Airlines, Bamboo Airways và trước kia có Indochina Airlines, Air Mekong.
Sân bay quốc tế Nội Bài thuộc huyện Sóc Sơn, cách trung tâm thủ đô Hà Nội 35 km theo tuyến đường bộ về phía Tây Bắc. Khoảng cách này đã được rút ngắn còn 27 km khi cầu Nhật Tân và tuyến đường nối đầu cầu này với Nội Bài được hoàn thành trong năm 2015, ngoài ra còn có thể đi theo quốc lộ 3 dẫn từ cầu Chương Dương đến ngã 3 giao cắt với quốc lộ 2 để vào sân bay. Sân bay quốc tế Nội Bài còn nằm gần các thành phố như Vĩnh Yên, Bắc Ninh.
Nhà ga hành khách T1 do chính các kiến trúc sư Việt Nam thiết kế, mang đậm bản sắc dân tộc, như một cổng trời chào đón khách thập phương đến với Thủ đô và được đánh giá cao về mặt thẩm mĩ, từng đạt giải nhất kiến trúc Việt Nam, tuy trong thực tế xây dựng chỉ thực hiện được một phần của dự án."
235,ceb,https://ceb.wikipedia.org/wiki/Nectarinia_calcostetha,https://upload.wikimedia.org/wikipedia/commons/c/ca/Copper-throated_Sunbird_%28Leptocoma_calcostetha%29_-_Flickr_-_Lip_Kee_%281%29.jpg,Nectarinia calcostetha,,Nectarinia calcostetha,,"Copper-throated Sunbird Leptocoma calcostetha aka Chalcostetha calcostetha, Nectarinia calcostetha Sungei Buloh Wetland Reserve, Singapore Indonesian: Burung madu tenggorokan pirang, Burung-madu bakau Italian: Nettarinia di Macklot, Nettarinia golarame Japanese: nodoakataiyouchou Japanese: ノドアカタイヨウチョウ Malay: Kelicap Bakau Thai: นกกินปลีคอสีทองแดง Distribution: www.bsc-eoc.org/avibase/avibase.jsp?pg=map&amp;lang=EN&amp;am...",,image/jpeg,800,639,True,True,True,Espesye sa langgam ang Nectarinia calcostetha. Una ning gihulagway ni William Jardine ni adtong 1843. Ang Nectarinia calcostetha sakop sa kahenera nga Nectarinia sa kabanay nga Nectariniidae. Giklaseklase sa IUCN ang espesye sa kinaminosang kalabotan. Pagka karon wala pay siak nga nalista ubos niini niya.
236,ceb,https://ceb.wikipedia.org/wiki/Varanus_melinus,https://upload.wikimedia.org/wikipedia/commons/8/84/QuinceMonitor_CincinnatiZoo.jpg,Varanus melinus,,Varanus melinus,,English: Quince Monitor Varanus melinus at Cincinnati Zoo,,image/jpeg,2448,3556,True,True,True,Espesye sa reptil ang Varanus melinus. Una ning gihulagway ni Wolfgang Böhme ug Ziegler 1997. Ang Varanus melinus sakop sa kahenera nga Varanus sa kabanay nga Varanidae. Pagka karon wala pay siak nga nalista ubos niini niya.
237,id,https://id.wikipedia.org/wiki/Masaki_Yanagawa,https://upload.wikimedia.org/wikipedia/commons/e/ec/Image-Yanagawa-2.jpg,Masaki Yanagawa,,Masaki Yanagawa,,日本語: 柳川/画像,,image/jpeg,398,352,True,True,True,Masaki Yanagawa adalah pemain sepak bola asal Jepang.
238,vi,https://vi.wikipedia.org/wiki/Ho%C3%A0ng_Di%E1%BB%87u,https://upload.wikimedia.org/wikipedia/vi/8/84/CitadelleHanoi2.jpg,Hoàng Diệu,Quyết tử với Hà thành,Hoàng Diệu / Quyết tử với Hà thành,Quân Pháp tấn công thành Hà Nội,Quân Pháp tấn công thành Hà Nội lần thứ hai,,image/jpeg,300,450,True,True,True,"Hoàng Diệu là một quan nhà Nguyễn trong lịch sử Việt Nam, người đã quyết tử bảo vệ thành Hà Nội khi Pháp tấn công năm 1882."
239,vi,https://vi.wikipedia.org/wiki/Photocorynus_spiniceps,https://upload.wikimedia.org/wikipedia/commons/4/42/Photocorynus_spiniceps.jpg,Photocorynus spiniceps,,Photocorynus spiniceps,Female P. spiniceps,"English: Drawing of the leftvent anglerfish, Photocorynus spiniceps",,image/jpeg,223,297,True,True,True,"Photocorynus spiniceps là một loài cá vây tia trong họ Cyprinidae. Nó là loài đặc hữu của Papua New Guinea. Đây là loài duy nhất tronh chi Photocorynus.
Các cá thể đực trưởng thành được biết đến là 6,2-7,3 mm, nhỏ hơn bất kỳ cá trưởng thành và động vật có xương sống khác; con cái tuy nhiên, đạt được kích thước lớn hơn đáng kể lên đến 50,5 mm."
240,jv,https://jv.wikipedia.org/wiki/Nichkhun_Horvejkul,https://upload.wikimedia.org/wikipedia/commons/d/d9/Nichkhun_2PM.jpg,Nichkhun Horvejkul,,Nichkhun Horvejkul,,English: Nichkhun on stage at press conf. of Wonder Girls The First Wonder Live In Bangkok.,,image/jpeg,1968,1224,True,True,True,"Nichkhun Horvejkul inggih punika salah satunggalipun penyanyi lan personil saking boyband Koréa inggih punika 2PM. 2PM piyambak gadhah anggota saking JYP Entertainment. Sapanunggalipun Nichkhun, wonten Jaebom, Wooyoung, Chansung, Junho, Tacyeon, lan JunSu. Nichkhun piyambak saged mangertosi 4 basa, inggih punika: Inggris, Koréa, Thailand, lan Cina"
241,id,https://id.wikipedia.org/wiki/Kalio,http://upload.wikimedia.org/wikipedia/commons/a/a9/Rendang_dish_closeup.jpg,Kalio,,Kalio,Gambar kalio daging,Rendang,,image/jpeg,608,770,True,True,True,"Kalio adalah sebutan dari rendang setengah jadi, yang masih berwarna kecoklatan dibanding rendang yang berwarna cokelat kehitaman. Kalio bertekstur lengket dan basah dengan aroma karamel yang kuat, sementara rendang lebih kering, bertekstur kasar, dan mengeluarkan aroma rempah yang tajam. Umumnya kalio dijual sebagai rendang di Rumah Makan Padang di luar Sumatra Barat karena durasi memasak lebih pendek sehingga lebih praktis dan ekonomis untuk disajikan. Selain itu, rasanya tidak terlalu pedas dan daging yang dimasak juga tidak sekeras rendang.
Seperti juga rendang, isi kalio biasanya daging sapi, ayam, limpa, hati sapi atau jengkol. Hati, limpa, jengkol, dan kentang biasanya lebih banyak dimasak menjadi kalio karena sering hancur saat diaduk dan terlalu keras saat sudah menjadi rendang."
242,war,https://war.wikipedia.org/wiki/Pekanbaru,https://upload.wikimedia.org/wikipedia/commons/0/0a/Pekanbaru_coa.GIF,Pekanbaru,,Pekanbaru,Tatak buhatan han Pekanbaru,Coat of Arms of Indonesian city of Pekanbaru.,,image/gif,500,378,True,True,True,An Pekanbaru amo an kapital ha lalawigan han Riau ha nasod han Indonesya.
243,id,https://id.wikipedia.org/wiki/Sumatra_Barat,https://upload.wikimedia.org/wikipedia/commons/6/62/Coat_of_arms_of_West_Sumatra.svg,Sumatra Barat,,Sumatra Barat,Lambang,,,image/svg+xml,514,443,True,True,True,"Sumatra Barat adalah sebuah provinsi di Indonesia yang terletak di Pulau Sumatra dengan Padang sebagai ibu kotanya. Provinsi Sumatra Barat terletak sepanjang pesisir barat Sumatra bagian tengah, dataran tinggi Bukit Barisan di sebelah timur, dan sejumlah pulau di lepas pantainya seperti Kepulauan Mentawai. Dari utara ke selatan, provinsi dengan wilayah seluas 42.297,30 km² ini berbatasan dengan empat provinsi, yakni Sumatra Utara, Riau, Jambi, dan Bengkulu.
Sumatra Barat adalah rumah bagi etnis Minangkabau, walaupun wilayah adat Minangkabau sendiri lebih luas dari wilayah administratif Provinsi Sumatra Barat saat ini. Provinsi ini berpenduduk sebanyak 4.846.909 jiwa dengan mayoritas beragama Islam. Provinsi ini terdiri dari 12 kabupaten dan 7 kota dengan pembagian wilayah administratif sesudah kecamatan di seluruh kabupaten dinamakan sebagai nagari."
244,war,https://war.wikipedia.org/wiki/Phalaenopsis_javanica,https://upload.wikimedia.org/wikipedia/commons/f/f6/Phalaenopsis_javanica_Orchi_241.jpg,Phalaenopsis javanica,,Phalaenopsis javanica,,Phalaenopsis javanica,,image/jpeg,2000,1500,True,True,True,"An Phalaenopsis javanica in uska species han Liliopsida nga ginhulagway ni Johannes Jacobus Smith. An Phalaenopsis javanica in nahilalakip ha genus nga Phalaenopsis, ngan familia nga Orchidaceae. Waray hini subspecies nga nakalista."
245,id,"https://id.wikipedia.org/wiki/Lubao,_Pampanga",http://upload.wikimedia.org/wikipedia/commons/f/fb/Ph_locator_pampanga_lubao.png,"Lubao, Pampanga",,"Lubao, Pampanga",Peta menunjukkan lokasi Lubao,English: Map of Pampanga showing the location of Lubao,,image/png,300,300,True,True,True,"Lubao adalah munisipalitas yang terletak di provinsi Pampanga, Filipina.
Pada tahun 2010, munisipalitas ini memiliki populasi sebesar 145.919 jiwa dan 29.184 rumah tangga."
246,id,https://id.wikipedia.org/wiki/Tawi_Sli,https://upload.wikimedia.org/wikipedia/commons/0/02/Tawi_Sli.JPG,Tawi Sli,,Tawi Sli,,"English: Tawi Sli, 2nd Chief Minister of Sarawak.",,image/jpeg,400,300,True,True,True,Dato' Sri Penghulu Tawi Sli adalah ketua menteri Sarawak kedua.
247,fil,https://tl.wikipedia.org/wiki/Pilipinas,http://upload.wikimedia.org/wikipedia/commons/e/e2/Angono_Petroglyphs1.jpg,Pilipinas,Sinaunang Panahon,Pilipinas / Kasaysayan / Sinaunang Panahon,"Mga Petroglipo ng Angono, ang pinakamatandang gawang sining sa Pilipinas.","English: uploaded by Lloyd Intalan (en:User:LFIntalan). Info: * Rock carvings (petroglyphs) from the Philippines. Photo Lloyd Intalan 2005. The carvings pictured are located at Angono in Rizal, Philippines.",,image/jpeg,606,1021,True,True,True,"Ang Pilipinas, opisyal na Republika ng Pilipinas, ay isang malayang estado at kapuluang bansa sa Timog-Silangang Asya na nasa kanlurang bahagi ng Karagatang Pasipiko. Binubuo ito ng 7,641 pulo na nababahagi sa tatlong kumpol ng mga pulo na ang: Luzon, Kabisayaan at Mindanao. Ang punong lungsod nito ay ang Maynila at ang pinakamataong lungsod ay ang Lungsod Quezon; pawang bahagi ng Kalakhang Maynila.
Nasa pagitan ng 116° 40' at 126° 34' S. longhitud, at 4° 40' at 21° 10' H. latitud ang Pilipinas. Napapalibutan ito ng Dagat Pilipinas sa silangan, ng Dagat Luzon sa kanluran, at ng Dagat ng Celebes sa timog. Nasa katimugang bahagi ng bansa ang bansang Indonesia habang ang bansang Malaysia naman ay nasa timog-kanluran. Sa silangan naman ay naroroon ang bansang Palau at sa hilaga ay naroroon naman ang bansang Taiwan.
Ang kinaroroonan ng Pilipinas sa Singsing ng Apoy ng Pasipiko at malapit sa ekwador ang dahilan kaya madalas tamaan ng bagyo at lindol, ngunit nagtataglay ito ng masaganang likas na yaman at ilan sa mga pinakamagandang sari-saring nilalang na nabubuhay. Ang lawak ng Pilipinas ay 300,000 kilometro kuwadrado, at tinatayang may 103 milyong bilang ng tao."
248,vi,https://vi.wikipedia.org/wiki/Daphnis_placida,https://upload.wikimedia.org/wikipedia/commons/0/0d/Daphnis_placida_placida_MHNT_CUT_2010_0324_Kuranda_Queensland_Australia_male_dorsal.jpg,Daphnis placida,,Daphnis placida,,Deutsch&#x3a;&#32; Daphnis placida - Dorsalansicht Sammlung des Mathematikers Laurent SchwartzEnglish&#x3a;&#32; Daphnis placida - Dorsal side Collection of the Mathematician Laurent SchwartzFrançais&#x202f;&#x3a;&#32; Daphnis placida - Face dorsale Collection du mathématicien Laurent Schwartz,,image/jpeg,5029,6618,True,True,True,"Daphnis placida là một loài bướm đêm thuộc họ Sphingidae. Loài này có ở Thái Lan, Malaysia, Indonesia, quần đảo Solomon và miền bắc half của Úc.
Sải cánh khoảng 60 mm.
Ấu trùng được ghi nhận ăn các loài Alstonia constricta, Neisosperma kilneri và Tabernaemontana angustisepala."
249,ceb,https://ceb.wikipedia.org/wiki/Nepenthes_eustachya,https://upload.wikimedia.org/wikipedia/commons/d/d0/Nepenthes_eustachya.JPG,Nepenthes eustachya,,Nepenthes eustachya,,Nepenthes eustachya,,image/jpeg,1600,1200,True,True,True,Espesye sa tanom nga bulak ang Nepenthes eustachya. Una ning gihulagway ni Friedrich Anton Wilhelm Miquel. Ang Nepenthes eustachya sakop sa kahenera nga Nepenthes sa kabanay nga Nepenthaceae. Pagka karon wala pay siak nga nalista ubos niini niya.
250,id,https://id.wikipedia.org/wiki/Alfred_Russel_Wallace,https://upload.wikimedia.org/wikipedia/commons/d/d4/Alfred-Russel-Wallace-c1895.jpg,Alfred Russel Wallace,,Alfred Russel Wallace,,Alfred Russel Wallace,,image/jpeg,3355,2293,True,True,True,"Alfred Russel Wallace OM FRS dikenal sebagai seorang naturalis, penjelajah, geografer, antropolog, dan ahli biologi dari Britania Raya. Ia paling dikenal karena pemahamannya akan teori evolusi melalui seleksi alam; makalahnya tentang subjek tersebut diterbitkan bersama-sama dengan beberapa tulisan Charles Darwin pada tahun 1858. Hal ini mendorong Darwin untuk mempublikasikan gagasannya sendiri dalam Asal Usul Spesies. Wallace banyak melakukan penelitian lapangan, pertama-tama di basin Sungai Amazon dan kemudian di Kepulauan Melayu, di mana ia mengidentifikasi pembagian fauna yang sekarang dikenal dengan istilah Garis Wallace. Garis tersebut membagi kepulauan Indonesia menjadi dua bagian yang berbeda: bagian barat di mana sebagian besar faunanya berasal dari Asia, dan bagian timur di mana faunanya mencerminkan Australasia.
Ia dianggap sebagai ahli terkemuka dari abad ke-19 dalam bidang penyebaran geografis spesies hewan dan terkadang disebut ""bapak biogeografi"". Wallace adalah salah seorang pemikir tentang evolusi dari abad ke-19 dan telah memberi banyak kontribusi lainnya untuk pengembangan teori evolusi di samping menjadi rekan penemu seleksi alam."
251,id,https://id.wikipedia.org/wiki/Surya_University,https://upload.wikimedia.org/wikipedia/commons/4/43/Surya_University-Indonesian_Army_2.JPG,Surya University,Galeri Foto,Surya University / Galeri Foto,,English: Surya University Colaboration Research with Indonesian Army,,image/jpeg,3456,5184,True,True,True,"Surya University atau Universitas Surya adalah sebuah universitas yang didirikan pada tahun 2013 oleh tokoh pendidikan dan fisikawan Yohanes Surya. Kampus sementara Surya University berada di Grand Western Mall Serpong, Kota Tangerang - Banten.
Universitas ini resmi berdiri dengan SK Menteri Pendidikan dan Kebudayaan RI No. 07/E/O/2013 yang dikeluarkan pada tanggal 10 Januari 2013. Universitas yang memulai perkuliahannya pada 3 September 2013 ini, memiliki 3 fakultas dan 10 jurusan.
Pada 9 Maret 2013, Surya University mengadakan Grand Launching di Grand Hyatt Hotel, Jakarta. Pada kesempatan itu Surya University pertama kali diperkenalkan sebagai universitas berbasis riset kepada publik oleh Prof. Yohanes Surya, Ph.D.
Pada 3 September 2013, Universitas ini mengadakan Kuliah Perdana untuk pertama kalinya bagi angkatan 2013 di Jakarta Convention Center, dan dihadiri oleh Wakil Presiden Indonesia Prof. Dr. H. Boediono, M.Ec. dan Menteri Pemuda dan Olahraga RI Roy Suryo."
252,ceb,https://ceb.wikipedia.org/wiki/Cleisocentron,https://upload.wikimedia.org/wikipedia/commons/7/7a/Cleisocentron_pallens_%28as_Saccolabium_trichromum%29_-_Xenia_2_pl_139.jpg,Cleisocentron,,Cleisocentron,,Illustration of Cleisocentron pallens (as syn. Saccolabium trichromum),,image/jpeg,3546,2758,True,True,True,"Henero sa mga orkidya ang Cleisocentron. Ang Cleisocentron sakop sa kabanay nga Orchidaceae.
Mao ni ang iyang kladogram matod sa Catalogue of Life:"
253,jv,https://jv.wikipedia.org/wiki/Rawa_Pening,https://upload.wikimedia.org/wikipedia/commons/e/e2/Rawa_Pening_Central_Java.jpg,Rawa Pening,,Rawa Pening,Rawa Pening,"English: Rawa Pening, Semarang, Central Java, Indonesia",,image/jpeg,426,640,True,True,True,"Rawa Pening iku tlaga sisan papan panggonan wisata banyu ing Kabupatèn Semarang, Jawa Tengah, Indonésia.
Kanthi jembar 2.670 hèktar rawa iki nyakup wewengkon Kacamatan Ambarawa, Bawèn, Tuntang, lan Banyubiru. Rawa Pening dumunung ing cekungan paling cendhèk ing pèrèng Gunung Merbabu, Gunung Telamaya, lan Gunung Ungaran. Rawa Pening iku tuwuh dadi papan pariwisata banyu wujud pemancingan lan ulah raga banyu. Tlaga iki akèh dituwuhi tuwuhan gulma wujud ècèng gondhok, saéngga njalari saya suwé tansaya cethèk lan rakyat saubengé dadi kakurangan sumber panguripan saka pakaryan golèk iwak.
Sajeroning rapat revitalisasi Rawa Pening sing dianakaké Kamentrian Lingkungan Urip, nyebutaké yèn eneban ing tlaga iki saben dina ngancik 270-880 kilogram, lan 70 persèn saka tlaga sing jembaré 2.500 hèktar iku saiki ditutupi tuwuhan banyu ècèng lan volume banyu uga wis kurang nganti 30 persèn.
Saka tlaga iki mili Kali Tuntang sing mili ngliwati Ambarawa lan Salatiga."
254,id,https://id.wikipedia.org/wiki/Bahasa_Sunda,http://upload.wikimedia.org/wikipedia/commons/b/b0/Sundanese_script.png,Bahasa Sunda,,Bahasa Sunda,Kata Sunda dalam aksara Sunda Baku,English: Sundanese script example. It is read 'Sunda'.,"Aksara Sunda Baku untuk kata ""Sunda""",image/png,300,300,True,True,True,"Bahasa Sunda adalah sebuah bahasa dari cabang Melayu-Polinesia dalam rumpun bahasa Austronesia. Bahasa ini dituturkan oleh setidaknya 42 juta orang dan merupakan bahasa Ibu dengan penutur terbanyak kedua di Indonesia setelah Bahasa Jawa. Bahasa Sunda dituturkan di hampir seluruh provinsi Jawa Barat dan Banten, serta wilayah barat Jawa Tengah mulai dari Kali Brebes di wilayah Kabupaten Brebes dan Kali Serayu di Kabupaten Cilacap, di sebagian kawasan Jakarta, serta di seluruh provinsi di Indonesia dan luar negeri yang menjadi daerah urbanisasi Suku Sunda.
Dari segi linguistik, bersama bahasa Baduy, bahasa Sunda membentuk suatu rumpun bahasa Sunda yang dimasukkan ke dalam rumpun bahasa Melayu-Sumbawa."
255,war,https://war.wikipedia.org/wiki/Paphiopedilum_sukhakulii,https://upload.wikimedia.org/wikipedia/commons/3/30/Paphiopedilum_sukhakuliid.jpg,Paphiopedilum sukhakulii,,Paphiopedilum sukhakulii,,English: Paphiopedilum,,image/jpeg,450,600,True,True,True,"An Paphiopedilum sukhakulii in uska species han Liliopsida nga ginhulagway ni Schoser ngan Karlheinz Senghas. An Paphiopedilum sukhakulii in nahilalakip ha genus nga Paphiopedilum, ngan familia nga Orchidaceae. Waray hini subspecies nga nakalista."
